date,names,industries_present,thin_industries,thin_names,eliminated_industry,r2_weighted,r2_equal,cond_full,cond_style,industry_term,country,cap_weighted_return,style_term,cap_weighted_specific,identity_gap,market_excess,reclassified,with_cap,excluded_no_sic,excluded_no_exposure,excluded_no_return
2017-05-25,399,45,14,20,Banks,0.356073,0.340583,43.5349,4.07693,-2.1684e-19,0.00460597,0.00462815,-1.19808e-05,3.41578e-05,2.2177e-05,0.00457396,6,403,0,4,0
2017-05-26,399,45,14,20,Rtail,0.21753,0.21777,43.4598,4.06356,1.0842e-19,0.000442414,0.000377677,1.54575e-05,-8.01954e-05,-6.4738e-05,0.000400397,6,403,0,4,0
2017-05-30,399,45,14,20,Rtail,0.351845,0.332918,43.4366,4.03585,1.0842e-19,-0.000839594,-0.000877407,-9.41444e-06,-2.83983e-05,-3.78127e-05,-0.000908679,6,403,0,4,0
2017-05-31,399,45,14,20,Rtail,0.384045,0.308252,43.438,4.04287,-3.79471e-19,5.09759e-05,-2.13168e-05,-3.20693e-05,-4.02234e-05,-7.22927e-05,3.51636e-05,6,403,0,4,0
2017-06-01,399,45,14,20,Rtail,0.329336,0.301666,43.2714,4.05936,0,0.00783961,0.00789542,-1.65851e-05,7.23963e-05,5.58112e-05,0.00774609,6,403,0,4,0
2017-06-02,399,45,14,20,Rtail,0.288852,0.294064,43.251,4.11291,-1.6263e-19,0.00358589,0.00371229,-2.33246e-07,0.000126631,0.000126398,0.00372915,6,403,0,4,0
2017-06-05,399,45,14,20,Rtail,0.201025,0.179691,43.2806,4.09001,1.6263e-19,-0.00147298,-0.00144626,4.23588e-05,-1.56374e-05,2.67213e-05,-0.0014493,6,403,0,4,0
2017-06-06,399,45,14,20,Rtail,0.398768,0.360829,43.3638,4.06145,2.1684e-19,-0.00277474,-0.002663,2.07347e-05,9.10064e-05,0.000111741,-0.00268894,6,403,0,4,0
2017-06-07,399,45,14,20,Drugs,0.348382,0.329665,43.6741,4.06911,0,0.0019901,0.0020189,1.66325e-05,1.2167e-05,2.87995e-05,0.00206727,6,403,0,4,0
2017-06-08,399,45,14,20,Rtail,0.451197,0.411965,43.5575,4.0851,2.1684e-19,-9.60935e-05,-0.000200084,3.88567e-05,-0.000142847,-0.000103991,-0.000241016,6,403,0,4,0
2017-06-09,399,45,14,20,Drugs,0.72496,0.687767,43.5363,4.10697,-3.93023e-19,0.00051853,0.000342712,-6.39407e-06,-0.000169424,-0.000175818,0.000159562,6,403,0,4,0
2017-06-12,399,45,14,20,Banks,0.382216,0.339863,43.2349,4.15611,0,-0.000824844,-0.00092654,-1.28292e-05,-8.88663e-05,-0.000101696,-0.000966459,6,403,0,4,0
2017-06-13,399,45,14,20,Banks,0.370432,0.305016,42.9916,4.15664,2.71051e-19,0.00436822,0.00440528,1.3564e-05,2.34946e-05,3.70586e-05,0.00437584,6,403,0,4,0
2017-06-14,399,45,14,20,Banks,0.531282,0.515638,43.1302,4.18775,-2.1684e-19,-0.000775251,-0.000920813,-2.19248e-05,-0.000123637,-0.000145562,-0.000940199,6,403,0,4,0
2017-06-15,399,45,14,20,Banks,0.287129,0.273981,42.9676,4.17299,8.13152e-20,-0.00193666,-0.00193907,-1.83347e-05,1.5918e-05,-2.41672e-06,-0.00189552,6,403,0,4,0
2017-06-16,399,45,14,20,Banks,0.368598,0.33934,43.0782,4.18141,2.1684e-19,7.00883e-05,0.000134606,3.15683e-05,3.29496e-05,6.45178e-05,-3.34356e-05,6,403,0,4,0
2017-06-19,399,45,14,20,Banks,0.478494,0.412383,43.1001,4.19881,-1.6263e-19,0.00794344,0.00795693,2.59539e-05,-1.24624e-05,1.34915e-05,0.00799328,6,403,0,4,0
2017-06-20,399,45,14,19,Banks,0.37916,0.346827,50.7033,4.20063,3.25261e-19,-0.00626626,-0.00649441,-2.26952e-05,-0.000205457,-0.000228153,-0.00648926,5,403,0,4,0
2017-06-21,399,45,14,19,Drugs,0.523877,0.506038,50.8601,4.21581,3.25261e-19,-0.00108355,-0.00114434,-2.02577e-05,-4.05304e-05,-6.07881e-05,-0.00107215,5,403,0,4,0
2017-06-22,399,45,14,19,Drugs,0.316913,0.261165,50.4206,4.17745,5.42101e-20,7.28664e-05,7.33578e-06,-3.12399e-07,-6.52183e-05,-6.55306e-05,1.49134e-05,5,403,0,4,0
2017-06-23,399,45,14,19,Drugs,0.317624,0.354596,50.3106,4.13061,0,0.000921697,0.00108824,-1.33208e-05,0.000179867,0.000166546,0.00110207,5,403,0,4,0
2017-06-26,399,45,14,19,Drugs,0.443623,0.395055,50.4196,4.17341,-2.1684e-19,0.000972955,0.000852026,2.45589e-06,-0.000123385,-0.000120929,0.000809116,5,403,0,4,0
2017-06-27,399,45,14,19,Drugs,0.446785,0.400118,50.4467,4.1706,-2.1684e-19,-0.00707649,-0.00715895,8.7666e-06,-9.12268e-05,-8.24602e-05,-0.00726979,5,403,0,4,0
2017-06-28,399,45,14,19,Drugs,0.491789,0.388358,50.3134,4.15555,-2.1684e-19,0.00858201,0.00855426,-1.35345e-06,-2.64017e-05,-2.77552e-05,0.0086161,5,403,0,4,0
2017-06-29,399,45,14,19,Drugs,0.533454,0.479489,50.6057,4.1465,3.25261e-19,-0.00829427,-0.00824635,2.04417e-05,2.74697e-05,4.79114e-05,-0.00837357,5,403,0,4,0
2017-06-30,399,45,14,19,Banks,0.411614,0.280186,50.2681,4.12943,5.42101e-20,0.0019324,0.00199832,-3.49703e-06,6.94109e-05,6.59139e-05,0.00197486,5,403,0,4,0
2017-07-03,399,45,14,19,Banks,0.63426,0.597204,50.2521,4.10988,-5.42101e-20,0.00273251,0.00281414,-1.75626e-05,9.91879e-05,8.16252e-05,0.00266132,5,403,0,4,0
2017-07-05,399,45,14,19,Banks,0.486495,0.464508,50.2757,4.11221,3.25261e-19,0.00124743,0.00123729,2.95374e-05,-3.96747e-05,-1.01373e-05,0.00131545,5,404,0,5,0
2017-07-06,399,45,14,19,Banks,0.332902,0.311751,50.2063,4.18239,1.0842e-19,-0.00861312,-0.00868606,2.08341e-05,-9.37732e-05,-7.29392e-05,-0.00876485,5,404,0,5,0
2017-07-07,399,45,14,19,Banks,0.460019,0.436473,50.0925,4.18502,-5.42101e-20,0.0060849,0.00612547,3.75685e-06,3.68165e-05,4.05733e-05,0.00614551,5,404,0,5,0
2017-07-10,400,45,14,19,Banks,0.411371,0.386474,50.1197,4.1024,-2.1684e-19,0.000390575,0.000392336,4.73658e-05,-4.56046e-05,1.76123e-06,0.000447385,5,405,0,5,0
2017-07-11,400,45,14,19,Banks,0.33068,0.301105,50.0399,4.11785,0,-0.00101231,-0.00106134,-1.29539e-05,-3.60832e-05,-4.90371e-05,-0.00100486,5,405,0,5,0
2017-07-12,400,45,14,19,Banks,0.176557,0.14334,50.0543,4.1009,0,0.00683491,0.00676124,-8.77226e-06,-6.48981e-05,-7.36704e-05,0.00687037,5,405,0,5,0
2017-07-13,400,45,14,19,Banks,0.305901,0.342765,50.112,4.13141,0,0.00177745,0.00191981,9.82063e-07,0.000141373,0.000142355,0.00200848,5,405,0,5,0
2017-07-14,400,45,14,19,Banks,0.318168,0.255246,50.3133,4.16017,1.0842e-19,0.00476011,0.0047712,-3.18938e-06,1.42803e-05,1.10909e-05,0.0047283,5,405,0,5,0
2017-07-17,400,45,14,19,Banks,0.175604,0.147311,50.9447,4.15266,-2.71051e-20,-0.00035779,-0.000180327,2.6548e-06,0.000174808,0.000177462,-0.000153906,5,405,0,5,0
2017-07-18,400,45,14,19,Banks,0.365391,0.326799,51.1236,4.14609,-1.0842e-19,0.000105843,0.000151856,9.87939e-06,3.61332e-05,4.60126e-05,0.000224558,5,405,0,5,0
2017-07-19,400,45,14,19,Banks,0.189158,0.219055,51.1378,4.1884,4.33681e-19,0.00503971,0.00515791,-2.44116e-05,0.000142614,0.000118202,0.00511078,5,405,0,5,0
2017-07-20,400,45,14,19,Drugs,0.241118,0.220498,51.4707,4.14538,-2.1684e-19,-0.000149844,-0.000157684,-8.74437e-07,-6.966e-06,-7.84043e-06,-8.19762e-05,5,405,0,5,0
2017-07-21,400,45,14,19,Drugs,0.269467,0.250812,51.3681,4.16013,1.0842e-19,-0.000626093,-0.000720505,-2.11984e-05,-7.32133e-05,-9.44116e-05,-0.00070993,5,405,0,5,0
2017-07-24,400,45,14,19,Drugs,0.346962,0.366937,51.7075,4.12475,1.35525e-20,-0.00157358,-0.00142667,-8.33057e-06,0.000155244,0.000146913,-0.00143257,5,405,0,5,0
2017-07-25,400,45,14,19,Drugs,0.407856,0.385199,51.6908,4.09874,0,0.00405284,0.00403884,9.75586e-06,-2.37499e-05,-1.3994e-05,0.00404475,5,405,0,5,0
2017-07-26,400,45,14,19,Banks,0.336226,0.259799,51.3235,4.07299,-8.13152e-20,0.000474032,0.000560143,4.60056e-06,8.15096e-05,8.61102e-05,0.000555144,5,405,0,5,0
2017-07-27,402,45,14,20,Banks,0.390119,0.309767,51.6645,3.9964,0,-0.00122364,-0.00121569,3.13361e-06,4.81098e-06,7.94459e-06,-0.00107801,5,407,0,5,0
2017-07-28,402,45,14,20,Banks,0.267751,0.220009,51.5716,3.9872,-1.0842e-19,-0.00200537,-0.00213724,-2.84364e-05,-0.000103431,-0.000131868,-0.00220626,5,407,0,5,0
2017-07-31,402,45,14,20,Banks,0.279274,0.234019,51.3693,3.93654,1.0842e-19,9.21371e-05,-0.000157909,-9.49061e-06,-0.000240555,-0.000250046,-0.000180216,5,407,0,5,0
2017-08-01,402,45,14,20,Banks,0.267207,0.226398,51.2358,3.97386,0,0.0024548,0.00242616,1.11602e-05,-3.98045e-05,-2.86442e-05,0.00243104,5,407,0,5,0
2017-08-02,402,45,14,20,Banks,0.245492,0.204837,51.2278,3.95731,4.33681e-19,0.000680629,0.00100488,1.68648e-05,0.000307386,0.00032425,0.000990746,5,407,0,5,0
2017-08-03,402,45,14,20,Banks,0.228207,0.194658,51.2081,3.91052,1.0842e-19,-0.00174509,-0.00184279,-8.73795e-07,-9.68267e-05,-9.77005e-05,-0.00190043,5,407,0,5,0
2017-08-04,404,45,14,20,Banks,0.200008,0.192881,51.2345,3.89285,8.13152e-20,0.00171805,0.00182076,1.45666e-07,0.000102567,0.000102713,0.00183382,5,407,0,3,0
2017-08-07,404,45,14,20,Banks,0.35452,0.31103,51.5414,3.90867,0,0.00161537,0.00169582,7.78276e-06,7.26753e-05,8.04581e-05,0.00169778,5,407,0,3,0
2017-08-08,404,45,14,20,Banks,0.1813,0.191906,51.4319,3.90052,1.0842e-19,-0.00216201,-0.00205972,3.67929e-06,9.86112e-05,0.00010229,-0.00205449,5,407,0,3,0
2017-08-09,403,45,14,20,Banks,0.246,0.180719,51.4462,3.91262,-5.42101e-20,-0.000348328,-0.000326188,-7.7079e-07,2.29107e-05,2.21399e-05,-0.000333147,5,406,0,3,0
2017-08-10,403,45,14,20,Banks,0.602163,0.543436,51.1837,3.92448,0,-0.0138176,-0.0138787,1.0608e-06,-6.22287e-05,-6.11679e-05,-0.0139074,5,406,0,3,0
2017-08-11,403,45,14,20,Banks,0.338845,0.300198,51.0714,3.93055,-5.42101e-20,0.000938185,0.00104388,-5.46399e-06,0.000111159,0.000105695,0.00104751,5,406,0,3,0
2017-08-14,403,45,14,20,Banks,0.497314,0.433208,51.04,3.92621,5.42101e-20,0.010138,0.010106,4.13556e-06,-3.6129e-05,-3.19935e-05,0.0101187,5,406,0,3,0
2017-08-15,403,45,14,20,Banks,0.302075,0.286148,50.7786,3.91949,8.13152e-20,-0.000107623,-4.78964e-05,6.10037e-06,5.36264e-05,5.97267e-05,-3.56954e-05,5,406,0,3,0
2017-08-16,404,45,14,20,Banks,0.305471,0.292609,50.6612,3.96545,-1.0842e-19,0.00185665,0.00171761,-6.11092e-06,-0.000132932,-0.000139042,0.00170064,5,406,0,2,0
2017-08-17,404,45,14,20,Banks,0.38807,0.366855,51.0605,3.9908,0,-0.0154633,-0.0153302,1.22625e-05,0.000120782,0.000133044,-0.0153324,5,406,0,2,0
2017-08-18,404,45,14,20,Banks,0.274392,0.223142,50.8517,3.95435,1.6263e-19,-0.00217997,-0.00212126,-4.82498e-06,6.35343e-05,5.87093e-05,-0.00212835,5,406,0,2,0
2017-08-21,404,45,14,20,Banks,0.363331,0.335367,51.0173,3.96427,-1.35525e-19,0.00145686,0.00138279,-2.3987e-06,-7.16717e-05,-7.40704e-05,0.00139755,5,406,0,2,0
2017-08-22,404,45,14,20,Drugs,0.359804,0.298138,51.113,3.98466,-1.0842e-19,0.00962395,0.00956715,-2.37041e-06,-5.44325e-05,-5.68029e-05,0.00958063,5,406,0,2,0
2017-08-23,404,45,14,20,Drugs,0.351054,0.325561,50.9251,4.00511,-2.71051e-19,-0.00350298,-0.00353973,5.36013e-06,-4.21125e-05,-3.67524e-05,-0.00354049,5,406,0,2,0
2017-08-24,404,45,14,20,Banks,0.278011,0.211488,50.8434,3.99501,-3.25261e-19,-0.00184699,-0.00200823,-1.77928e-06,-0.000159463,-0.000161242,-0.00198478,5,406,0,2,0
2017-08-25,404,45,14,20,Drugs,0.329939,0.28268,50.8018,4.0433,5.42101e-20,0.00210386,0.00214812,-7.23333e-06,5.14912e-05,4.42578e-05,0.00213875,5,406,0,2,0
2017-08-28,404,45,14,20,Banks,0.301118,0.290579,51.1698,4.08108,-8.13152e-20,0.000616696,0.000643724,1.26083e-06,2.5767e-05,2.70278e-05,0.000624494,5,406,0,2,0
2017-08-29,404,45,14,20,Drugs,0.263783,0.201758,51.3079,4.06531,-1.21973e-19,0.000631234,0.000705434,1.04921e-05,6.37079e-05,7.41999e-05,0.000714197,5,406,0,2,0
2017-08-30,404,45,14,20,Drugs,0.293607,0.326378,51.5082,4.05706,-8.13152e-20,0.00455329,0.00449731,-7.06339e-06,-4.89155e-05,-5.59789e-05,0.00449645,5,406,0,2,0
2017-08-31,404,45,14,20,Drugs,0.400679,0.339719,52.9747,4.04197,1.35525e-19,0.00530074,0.00527612,2.37839e-06,-2.69962e-05,-2.46178e-05,0.00527172,5,406,0,2,0
2017-09-01,402,45,14,20,Drugs,0.383448,0.38238,53.034,4.05285,6.77626e-20,0.00238749,0.00223295,1.9399e-05,-0.000173936,-0.000154537,0.00221554,5,406,0,2,2
2017-09-05,401,45,14,20,Drugs,0.450558,0.376531,52.8078,4.06239,0,-0.00684911,-0.00692486,3.08582e-06,-7.88367e-05,-7.57509e-05,-0.00693586,5,403,0,2,0
2017-09-06,401,45,14,20,Drugs,0.335424,0.342359,52.807,4.07447,0,0.00347223,0.0033656,3.54593e-06,-0.000110169,-0.000106623,0.00331932,5,403,0,2,0
2017-09-07,400,45,14,20,Drugs,0.457723,0.38126,52.9866,4.09115,-1.6263e-19,0.000254333,0.000210232,9.31547e-06,-5.34159e-05,-4.41004e-05,0.000166835,5,403,0,2,1
2017-09-08,400,45,14,20,Drugs,0.354698,0.332101,53.1756,4.06828,1.6263e-19,-0.00101993,-0.00119313,-1.15522e-05,-0.000161643,-0.000173195,-0.00118759,5,402,0,2,0
2017-09-11,400,45,14,20,Drugs,0.284723,0.256367,52.9656,4.06,-5.42101e-20,0.0110555,0.0110695,2.68517e-06,1.13901e-05,1.40753e-05,0.0110845,5,402,0,2,0
2017-09-12,400,45,14,20,Drugs,0.540322,0.530658,53.1874,4.06851,1.0842e-19,0.00357438,0.00342264,-8.15947e-06,-0.000143581,-0.000151741,0.00340176,5,402,0,2,0
2017-09-13,400,45,14,20,Drugs,0.286126,0.264638,52.931,4.07743,1.0842e-19,0.000446809,0.000511598,4.83989e-06,5.99489e-05,6.47888e-05,0.000537093,5,402,0,2,0
2017-09-14,400,45,14,20,Drugs,0.405051,0.329455,53.226,4.06842,-1.6263e-19,-6.1748e-07,-9.75934e-05,3.04678e-06,-0.000100023,-9.69759e-05,-6.21216e-05,5,402,0,2,0
2017-09-15,400,45,14,20,Drugs,0.229925,0.18686,53.0619,4.10274,-4.87891e-19,0.00159688,0.00174702,-1.3997e-06,0.000151542,0.000150142,0.0017508,5,402,0,2,0
2017-09-18,400,45,14,20,Drugs,0.440097,0.413637,53.3111,4.10148,-3.25261e-19,0.00202362,0.00185765,-3.5494e-06,-0.000162416,-0.000165965,0.00187835,5,402,0,2,0
2017-09-19,401,45,14,20,Drugs,0.369789,0.338118,53.2947,4.1134,5.42101e-20,0.000850686,0.000785321,-5.51164e-06,-5.98531e-05,-6.53648e-05,0.00077359,5,403,0,2,0
2017-09-20,401,45,14,20,Drugs,0.317262,0.280538,53.1292,4.12816,5.42101e-20,0.000482884,0.000306659,-1.25641e-06,-0.000174969,-0.000176225,0.000322633,5,403,0,2,0
2017-09-21,401,45,14,20,Drugs,0.286078,0.220591,53.0434,4.1321,4.74338e-20,-0.00288748,-0.00313364,-3.82032e-06,-0.000242335,-0.000246156,-0.00311202,5,403,0,2,0
2017-09-22,401,45,14,20,Drugs,0.301108,0.275852,52.8915,4.12418,0,0.000949987,0.000791823,-1.18547e-05,-0.000146309,-0.000158164,0.000842573,5,403,0,2,0
2017-09-25,401,45,14,20,Drugs,0.649559,0.587782,52.5194,4.10991,0,-0.00182418,-0.00182104,-8.81123e-06,1.19486e-05,3.13741e-06,-0.00176809,5,403,0,2,0
2017-09-26,401,45,14,20,Drugs,0.228942,0.193694,52.7584,4.14474,-1.0842e-19,0.000151573,0.000265597,-1.41027e-06,0.000115434,0.000114024,0.000282266,5,403,0,2,0
2017-09-27,401,45,14,20,Drugs,0.454675,0.417258,52.6437,4.17751,0,0.00331448,0.00334551,-7.39207e-06,3.84248e-05,3.10328e-05,0.00333802,5,403,0,2,0
2017-09-28,401,45,14,20,Drugs,0.246542,0.26262,52.4886,4.18015,-5.42101e-20,0.00166219,0.00159452,2.48924e-06,-7.01613e-05,-6.76721e-05,0.00155432,5,403,0,2,0
2017-09-29,401,45,14,20,Drugs,0.282261,0.26482,52.2192,4.18773,-5.42101e-20,0.0030052,0.00311142,-3.91116e-06,0.000110133,0.000106222,0.00313344,5,403,0,2,0
2017-10-02,401,45,14,20,Drugs,0.252953,0.175257,52.5537,4.1893,5.42101e-20,0.00430484,0.00417443,4.33968e-06,-0.000134742,-0.000130402,0.00420423,5,403,0,2,0
2017-10-03,401,45,14,20,Drugs,0.21126,0.234058,52.6415,4.20013,-5.42101e-20,0.00240893,0.00240609,8.5982e-07,-3.6965e-06,-2.83668e-06,0.00236776,5,403,0,2,0
2017-10-04,401,45,14,20,Drugs,0.214797,0.208235,52.5239,4.22493,5.42101e-20,0.00174921,0.00179468,-6.80975e-06,5.22779e-05,4.54681e-05,0.00180904,5,403,0,2,0
2017-10-05,401,45,14,20,Drugs,0.296158,0.217317,53.0919,4.1473,1.35525e-20,0.00555184,0.00564066,-1.64358e-06,9.04732e-05,8.88296e-05,0.00562165,5,403,0,2,0
2017-10-06,401,45,14,20,Drugs,0.244674,0.23701,53.7293,4.14732,1.35525e-19,-0.000817115,-0.000803522,-2.09019e-06,1.56836e-05,1.35934e-05,-0.000804784,5,403,0,2,0
2017-10-09,401,45,14,20,Drugs,0.458264,0.424786,53.6024,4.14638,-2.71051e-20,-0.00150166,-0.0014182,-7.37737e-07,8.41969e-05,8.34592e-05,-0.00140796,5,403,0,2,0
2017-10-10,401,45,14,20,Drugs,0.166441,0.168004,53.2923,4.13274,0,0.00308001,0.00306367,2.52924e-06,-1.8869e-05,-1.63398e-05,0.00307236,5,403,0,2,0
2017-10-11,401,45,14,20,Drugs,0.269917,0.264145,53.1317,4.11218,-8.13152e-20,0.00176114,0.00179766,3.24072e-06,3.32768e-05,3.65176e-05,0.00179799,5,403,0,2,0
2017-10-12,401,45,14,20,Drugs,0.383267,0.272322,53.2127,4.10397,4.87891e-19,-0.0015056,-0.00138731,-7.41866e-06,0.000125705,0.000118286,-0.00138867,5,403,0,2,0
2017-10-13,401,45,14,20,Drugs,0.172673,0.153404,53.1175,4.14121,-2.1684e-19,0.000833356,0.000772059,-9.92005e-07,-6.03056e-05,-6.12976e-05,0.000767945,5,403,0,2,0
2017-10-16,402,45,14,20,Drugs,0.27751,0.235469,53.5823,4.14179,1.6263e-19,0.00163716,0.00188969,5.82594e-06,0.000246705,0.000252531,0.00187525,5,404,0,2,0
2017-10-17,402,45,14,20,Drugs,0.255606,0.22775,53.5707,4.16409,0,0.000260772,0.000419572,1.16065e-05,0.000147194,0.0001588,0.000382487,5,404,0,2,0
2017-10-18,402,45,14,20,Drugs,0.163308,0.157775,53.8871,4.13873,-1.0842e-19,0.00148868,0.00105509,1.80455e-06,-0.000435389,-0.000433585,0.00106397,5,404,0,2,0
2017-10-19,402,45,14,20,Drugs,0.224551,0.203401,53.7921,4.1546,1.89735e-19,0.00132713,0.000824731,3.75611e-07,-0.000502778,-0.000502402,0.000724197,5,404,0,2,0
2017-10-20,402,45,14,20,Drugs,0.276798,0.222553,53.4147,4.11053,-5.42101e-20,0.00590229,0.00578303,-2.9769e-06,-0.000116281,-0.000119258,0.0058024,5,404,0,2,0
2017-10-23,402,45,14,20,Drugs,0.280908,0.215781,53.3561,4.11755,-1.0842e-19,-0.0030909,-0.00308729,-1.42717e-06,5.03643e-06,3.60926e-06,-0.00305531,5,404,0,2,0
2017-10-24,402,45,14,20,Drugs,0.323218,0.272224,53.0063,4.1047,-1.0842e-19,0.00197873,0.00192148,7.26041e-06,-6.45122e-05,-5.72518e-05,0.00194393,5,404,0,2,0
2017-10-25,402,45,14,20,Banks,0.215245,0.209654,52.7908,4.11602,-5.42101e-20,-0.00443686,-0.0045128,3.39624e-07,-7.62802e-05,-7.59406e-05,-0.00453919,5,404,0,2,0
2017-10-26,402,45,14,20,Banks,0.213918,0.159784,52.9715,4.181,-1.0842e-19,0.00241253,0.00240197,-2.41945e-06,-8.14097e-06,-1.05604e-05,0.00243095,5,404,0,2,0
2017-10-27,402,45,14,20,Banks,0.241295,0.178708,52.6321,4.11604,1.0842e-19,0.00632115,0.00748687,1.96502e-05,0.00114607,0.00116572,0.00748017,5,404,0,2,0
2017-10-30,402,45,14,20,Banks,0.213381,0.170025,52.649,4.18319,1.0842e-19,-0.0040162,-0.00371217,5.53315e-06,0.000298499,0.000304032,-0.00376195,5,404,0,2,0
2017-10-31,402,45,14,20,Banks,0.278133,0.265375,53.0538,4.17829,-1.0842e-19,0.000885526,0.000920471,6.89946e-06,2.80463e-05,3.49458e-05,0.000908121,5,404,0,2,0
2017-11-01,402,45,14,20,Banks,0.176588,0.174734,53.4412,4.18105,0,0.00119669,0.000999462,8.30943e-07,-0.000198063,-0.000197232,0.00097356,5,404,0,2,0
2017-11-02,402,45,14,20,Banks,0.453696,0.453748,53.6079,4.17431,-1.6263e-19,0.00145893,0.00158406,-3.35027e-06,0.000128486,0.000125136,0.00159081,5,404,0,2,0
2017-11-03,402,45,14,20,Banks,0.198196,0.176715,53.9665,4.14823,1.0842e-19,0.00357672,0.00378916,-2.12872e-06,0.000214564,0.000212436,0.00377099,5,404,0,2,0
2017-11-06,402,45,14,20,Banks,0.352778,0.361237,53.9055,4.15153,2.1684e-19,0.00108077,0.00130896,-2.46256e-06,0.000230656,0.000228194,0.00130544,5,404,0,2,0
2017-11-07,402,45,14,20,Banks,0.267303,0.195829,53.8197,4.13341,-5.42101e-20,-0.000735248,-0.000634387,5.99406e-06,9.48673e-05,0.000100861,-0.000628327,5,404,0,2,0
2017-11-08,402,45,14,20,Banks,0.296618,0.273733,54.0492,4.21375,0,0.0018976,0.00193533,-2.63986e-06,4.03755e-05,3.77356e-05,0.00191476,5,404,0,2,0
2017-11-09,402,45,14,20,Banks,0.351884,0.348499,53.3961,4.22872,-1.6263e-19,-0.00368017,-0.00359969,7.38998e-06,7.30898e-05,8.04797e-05,-0.00357365,5,404,0,2,0
2017-11-10,402,45,14,20,Drugs,0.364553,0.365398,53.4362,4.24173,0,-0.000270537,-0.000381657,4.91262e-06,-0.000116033,-0.00011112,-0.000382372,5,404,0,2,0
2017-11-13,402,45,14,20,Banks,0.448055,0.495717,53.5066,4.23037,-5.42101e-20,0.00109549,0.00115944,-4.4774e-07,6.43951e-05,6.39474e-05,0.00113233,5,404,0,2,0
2017-11-14,402,45,14,20,Banks,0.330638,0.255117,53.0305,4.26716,0,-0.0015583,-0.00160164,-4.25666e-06,-3.90821e-05,-4.33388e-05,-0.00161814,5,404,0,2,0
2017-11-15,402,45,14,20,Banks,0.282296,0.270099,53.1147,4.29075,8.13152e-20,-0.0055634,-0.00564529,6.26925e-07,-8.25192e-05,-8.18923e-05,-0.0056461,5,404,0,2,0
2017-11-16,403,45,14,20,Banks,0.271176,0.236741,53.5039,4.31624,0,0.00948294,0.00910644,-9.71963e-07,-0.000375519,-0.000376491,0.00910428,5,405,0,2,0
2017-11-17,404,45,14,20,Banks,0.285244,0.270042,53.2836,4.20988,1.6263e-19,-0.00276657,-0.00290997,-6.19321e-06,-0.000137203,-0.000143396,-0.00290961,5,405,0,1,0
2017-11-20,404,45,14,20,Banks,0.406103,0.353997,53.1612,4.19981,-3.25261e-19,0.00179318,0.00164997,-4.0158e-06,-0.000139195,-0.000143211,0.00165767,5,405,0,1,0
2017-11-21,404,45,14,20,Banks,0.238892,0.16656,53.2944,4.19674,-1.6263e-19,0.00589947,0.00599356,1.90575e-06,9.218e-05,9.40857e-05,0.00597967,5,405,0,1,0
2017-11-22,404,45,14,20,Banks,0.288015,0.262849,53.5348,4.19572,1.0842e-19,-0.00103751,-0.000815989,4.89956e-06,0.000216621,0.00022152,-0.000821554,5,405,0,1,0
2017-11-24,404,45,14,20,Banks,0.284019,0.257244,53.3852,4.19633,8.13152e-20,0.00210716,0.00214079,1.04662e-06,3.25774e-05,3.3624e-05,0.00214037,5,405,0,1,0
2017-11-27,404,45,14,20,Banks,0.287241,0.293319,53.5915,4.21305,-5.42101e-20,-0.000563615,-0.000458002,1.68272e-07,0.000105445,0.000105613,-0.000446516,5,405,0,1,0
2017-11-28,404,45,14,20,Banks,0.360349,0.350632,53.7017,4.20226,-1.0842e-19,0.0105662,0.0103667,-5.00829e-06,-0.000194476,-0.000199485,0.0103628,5,405,0,1,0
2017-11-29,404,45,14,20,Banks,0.603754,0.56298,54.2189,4.23869,-8.67362e-19,0.000759664,0.000730447,-8.31457e-06,-2.09024e-05,-2.92169e-05,0.000731759,5,405,0,1,0
2017-11-30,404,45,14,20,Banks,0.188241,0.163355,54.0326,4.2967,1.0842e-19,0.00878043,0.00876359,6.61107e-07,-1.7497e-05,-1.68359e-05,0.00877365,5,405,0,1,0
2017-12-01,404,45,14,20,Banks,0.347682,0.312458,53.8675,4.28578,-2.1684e-19,-0.00153025,-0.00162202,-2.01524e-06,-8.97625e-05,-9.17778e-05,-0.00162116,5,405,0,1,0
2017-12-04,404,45,14,20,Banks,0.557497,0.527727,54.0001,4.25148,-4.33681e-19,-0.000988919,-0.00110826,-1.26032e-05,-0.00010674,-0.000119343,-0.00111282,5,405,0,1,0
2017-12-05,404,45,14,20,Banks,0.277543,0.245056,53.6222,4.19606,0,-0.00388688,-0.00386383,5.51403e-06,1.75308e-05,2.30448e-05,-0.00388077,5,405,0,1,0
2017-12-06,404,45,14,20,Banks,0.448897,0.456819,53.5383,4.18709,-5.42101e-20,-0.000809109,-0.000798735,3.09817e-08,1.03436e-05,1.03746e-05,-0.000791916,5,405,0,1,0
2017-12-07,404,45,14,20,Banks,0.437684,0.427735,52.1315,4.18903,-1.69407e-19,0.00262403,0.00254177,-2.32156e-06,-7.99408e-05,-8.22624e-05,0.00254389,5,405,0,1,0
2017-12-08,404,45,14,20,Banks,0.261606,0.269761,53.0002,4.16943,1.35525e-19,0.00577808,0.00578286,-4.28302e-07,5.209e-06,4.7807e-06,0.00577712,5,405,0,1,0
