date,cell,configuration,nav_pre,gamma_risk_spec,gamma_risk_used,gamma_risk_recovered,te_multiplier_first_pass,te_multiplier,information_ratio,information_ratio_without_identity,cos_theta,psi_unit,ledoit_wolf_intensity,forecast_volatility,te_attainment,turnover,trading_cost_priced,status,rung,attempt,relaxed,fell_back,at_lower_bound,largest_weight,effective_assets,term_alpha,term_misalignment,term_trading_cost,adv_participation_binding,adv_participation_multiplier,adv_participation_value,adv_participation_violation,position_box_binding,position_box_multiplier,position_box_value,position_box_violation,turnover_binding,turnover_multiplier,turnover_value,turnover_violation,tracking_error_binding,tracking_error_multiplier,tracking_error_value,tracking_error_violation,stress_volatility,w_commodity,w_dev_ex_us_equity,w_em_equity,w_gold,w_govt_10y,w_govt_2y,w_govt_30y,w_govt_5y,w_hy_credit,w_ig_credit,w_tips_10y,w_us_large_equity,w_us_small_equity,resolve_l1,resolve_status,resolve_te_ratio,resolve_objective_gap,resolve_verdict,band
2012-10-26,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,56814005.5,191.2986159,7.991526295,7.862483252,0.3600404559,0.3542267083,8.618533975,8.911938462,0.6952474681,0.002437890621,,0.02252638921,1.000000021,0.162364233,6.114710273e-05,optimal,0,CLARABEL,,False,8,0.6317933864,1.962440289,0.006477449723,6.475157086e-05,6.114710273e-05,False,,0.0373340248,0,False,1.283319311e-11,0.6317933864,0,False,2.572282166e-12,0.162364233,0,True,0.3542267083,0.02252638921,0,0.002757539905,2.231057009e-10,7.738236221e-11,0,5.010451862e-09,0.0207797776,3.654529159e-10,0.33135904,8.271481203e-10,7.560683928e-08,0.01288477441,0.003182938421,0.6317933864,1.04050976e-09,,,,,,book_A_high
2012-11-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,57166846.69,129.9559668,0.0697586159,0.07080763489,0.003142819399,0.003190080618,5.854877253,6.113034377,0.6665634654,1.612307354e-05,,0.0225263872,0.999999932,0.4798674418,0.0001976997027,optimal,0,CLARABEL,,False,10,0.4150747235,2.844005932,0.00416569525,5.442758196e-07,0.0001976997027,False,,0.05999999612,0,False,1.085059403e-11,0.4150747235,0,False,4.176119172e-12,0.4798674418,0,True,0.003190080618,0.0225263872,0,0.00355690562,0,0,0,1.433133946e-09,8.998837814e-10,0,0.356731215,0,1.390173487e-08,0.2281940425,1.8286805e-09,0.4150747235,9.509186954e-10,,,,,,book_A_high
2012-12-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,56633788.89,159.5246617,1.857264006,1.866589232,0.08367490199,0.08409502932,7.187029085,7.447115476,0.7953734319,0.0001937610983,,0.022526389,1.000000012,0.1435674887,5.774070985e-05,optimal,0,CLARABEL,,False,10,0.4567469505,2.616839557,0.004234569336,2.332359601e-06,5.774070985e-05,False,,0.01855729073,0,False,2.924352402e-12,0.4567469505,0,False,8.557938789e-13,0.1435674887,0,True,0.08409502932,0.022526389,0,0.001881950757,0,1.530962614e-09,0,2.767922908e-10,5.157050735e-10,0,0.3855577464,1.308986068e-12,1.306865304e-08,0.1576952868,2.97098369e-10,0.4567469505,5.519303525e-10,,,,,,book_A_high
2013-01-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,56408137.98,154.4908969,1.744276887,1.743539015,0.07858451844,0.07855127525,6.960244,7.285650402,0.8612266575,0.0002528975123,,0.02252638962,1.000000039,1.259417363,0.0007310934201,optimal,0,CLARABEL,,False,7,0.4474501302,3.232936706,0.003469328034,2.972835282e-07,0.0007310934201,False,,0.03171949309,0,False,8.767484653e-12,0.4474501302,0,False,6.549054382e-12,1.259417363,0,True,0.07855127525,0.02252638962,0,0.002476436095,0,0.4474501302,0.01793698934,0,1.402796966e-09,0,0.2763411164,7.207659379e-11,0.1531759303,0.0939791514,8.808268816e-10,2.053094652e-08,0.01111665954,,,,,,book_A_high
2013-02-28,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,56432201.61,159.7792511,6.077944071,6.080040394,0.2738282617,0.2739227069,7.198499044,7.278555845,0.9578217599,0.0002399819584,,0.02252638935,1.000000027,0.8127460795,0.0006235482668,optimal,0,CLARABEL,,False,7,0.228249243,5.79394435,0.004482672936,4.028296734e-07,0.0006235482668,False,,0.015943599,0,False,7.597848595e-12,0.228249243,0,False,4.939688325e-12,0.8127460795,0,True,0.2739227069,0.02252638935,0,0.002381756085,0,0.1791143353,3.581955558e-10,4.670568608e-11,5.017062387e-09,8.500449778e-10,0.1541678251,1.628328459e-09,0.1545361111,0.1268602791,4.097739936e-09,0.1570721944,0.228249243,,,,,,book_A_high
2013-03-28,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,57551417.56,137.8256192,4.887198595,4.888789112,0.2201818708,0.220253528,6.209426952,6.723594543,0.947356626,0.001004378224,,0.0225263893,1.000000025,0.5430404036,0.0002604526857,optimal,0,CLARABEL,,False,8,0.4193615537,3.617456851,0.005590135443,2.058854338e-08,0.0002604526857,False,,0.01623127719,0,False,8.827239153e-12,0.4193615537,0,False,3.525843799e-12,0.5430404036,0,True,0.220253528,0.0225263893,0,0.00165140473,0,2.517875532e-09,1.702822025e-11,0,6.958975379e-09,4.38139863e-10,0.1497066378,1.157019084e-09,0.07276627614,0.1130338809,3.440716276e-09,0.4193615537,0.2451316369,,,,,,book_A_high
2013-04-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,58856394.2,148.1957441,6.58336049,6.596968496,0.2965986752,0.2972117537,6.676629882,7.147704774,0.9493955748,0.00123458702,,0.02252638908,1.000000015,0.3754320751,0.0001952463936,optimal,0,CLARABEL,,False,8,0.5693078835,2.61793879,0.007174729614,1.15095773e-05,0.0001952463936,False,,0.02760731336,0,False,8.771710707e-12,0.5693078835,0,False,2.325969041e-12,0.3754320751,0,True,0.2972117537,0.02252638908,0,0.004833592426,0,2.568478907e-10,0,0,0.03622239875,5.581345884e-10,0.1578645257,1.390242473e-09,6.713346593e-08,0.07561665037,5.804684918e-09,0.5693078835,0.1609884666,,,,,,book_A_high
2013-05-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,58625193.94,156.582487,2.489946254,2.480174114,0.1121789945,0.1117387324,7.054475941,8.319382019,0.9683959729,0.0005136679325,,0.02252638885,1.000000005,0.5520539328,0.0001319546085,optimal,0,CLARABEL,,False,11,0.7973487882,1.477470201,0.00912035613,5.666799078e-06,0.0001319546085,False,,0.02615760111,0,False,9.653683568e-12,0.7973487882,0,False,1.382121989e-12,0.5520539328,0,True,0.1117387324,0.02252638885,0,0.003721420977,0,3.372879139e-09,1.441492089e-11,0,3.984715681e-10,4.46741177e-11,0.2026512062,9.782775592e-11,4.703962879e-10,3.858039707e-10,1.288678772e-10,0.7973487882,6.810036246e-10,,,,,,book_A_high
2013-06-28,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,57457586.31,68.27157411,12.33997965,11.9441193,0.5559503574,0.5381157489,3.075824036,3.496715732,0.9601423291,0.005965665524,,0.02252638897,1.00000001,0.1015531829,2.742769176e-05,optimal,0,CLARABEL,,False,9,0.7779614056,1.571984836,0.01114348876,0.000361622595,2.742769176e-05,False,,0.03413056659,0,False,1.837886359e-11,0.7779614056,0,False,2.154359486e-12,0.1015531829,0,True,0.5381157489,0.02252638897,0,0.007233571399,0,1.879732077e-10,0,0,0.01362733053,0.03708185462,0.1713293186,7.538734631e-08,1.204053919e-09,3.856508173e-09,5.659673903e-10,0.7779614056,9.46039907e-09,,,,,,book_A_high
2013-07-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,59336298.93,95.96958785,10.63056276,10.7551548,0.4789363784,0.484549596,4.323696486,4.151279114,0.9784179976,0.001805282153,,0.02252638908,1.000000015,0.2459038994,3.746586423e-05,optimal,0,CLARABEL,,False,8,0.6894537041,1.954546716,0.01165577606,5.580418668e-05,3.746586423e-05,False,,0.05999999306,0,False,2.370569578e-11,0.6894537041,0,False,4.227678368e-12,0.2459038994,0,True,0.484549596,0.02252638908,0,0.005256549768,1.378001848e-11,3.351108857e-10,0,0,1.150685569e-08,0.09809579176,0.151626284,0.0002619723865,2.256283839e-09,3.514201311e-09,4.850136671e-10,0.6894537041,0.06056222959,,,,,,book_A_high
2013-08-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,57778900.56,51.99471655,14.21797135,14.26898267,0.6405590992,0.642857301,2.342506395,2.362366537,0.9646953072,0.008758328281,,0.02252638936,1.000000028,0.2682108218,9.747522819e-05,optimal,0,CLARABEL,,False,7,0.6271339772,2.290571232,0.01333920334,0.0003720547605,9.747522819e-05,False,,0.0599999991,0,False,3.698488594e-11,0.6271339772,0,False,7.996429255e-12,0.2682108218,0,True,0.642857301,0.02252638936,0,0.004289879373,1.085567213e-10,5.51439506e-10,0,0,0.01166781382,0.1646081344,0.07766392299,0.02112296999,3.466551441e-09,2.845717624e-08,2.479528839e-09,0.6271339772,0.09780314652,,,,,,book_A_high
2013-09-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,59275620.82,50.35316822,10.84427498,10.59024941,0.4885647073,0.4771201501,2.268550083,2.721622233,0.9157176417,0.008279775724,,0.02252638919,1.00000002,0.9596999916,0.0003950648148,optimal,0,CLARABEL,,False,7,0.3709555991,3.899403846,0.01053490835,0.0002408464399,0.0003950648148,False,,0.05999999814,0,False,1.281807678e-11,0.3709555991,0,False,7.802677394e-12,0.9596999916,0,True,0.4771201501,0.02252638919,0,0.005204901425,3.267696334e-10,6.379616226e-10,0,0,0.01159296544,0.2245630749,4.805126609e-08,0.04213729098,6.830557743e-09,0.1254268246,1.113441708e-09,0.2253241881,0.3709555991,,,,,,book_A_high
2013-10-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,60433579.71,27.92706946,12.12976076,11.87780517,0.5464794122,0.5351281134,1.258192046,1.297856804,0.9703709588,0.008320027935,,0.02252638887,1.000000006,0.543024407,0.0001159726838,optimal,0,CLARABEL,,False,8,0.5433415573,2.581617573,0.01135349642,0.0002519443899,0.0001159726838,False,,0.05999999762,0,False,5.442994678e-12,0.5433415573,0,False,1.765402559e-12,0.543024407,0,True,0.5351281134,0.02252638887,0,0.003969101239,2.600134116e-11,6.152010061e-10,4.33728612e-12,0,0.02544123261,0.2834734366,5.541068305e-10,0.06349311039,8.871506936e-10,0.08425065442,5.901574624e-10,5.99084523e-09,0.5433415573,,,,,,book_A_high
2013-11-29,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,61670521.02,70.37128441,11.6004128,11.60696852,0.5226308163,0.5229261697,3.170421817,3.356461024,0.971960333,0.007028184189,,0.02252638945,1.000000031,0.4321161876,0.0001666138229,optimal,0,CLARABEL,,False,7,0.4188869812,3.716484663,0.0100864332,2.46757706e-06,0.0001666138229,False,,0.05999997868,0,False,2.061394593e-11,0.4188869812,0,False,7.644071268e-12,0.4321161876,0,True,0.5229261697,0.02252638945,0,0.003996898699,0,4.409158657e-09,0,0,0.04905355417,0.2164251224,1.123619458e-08,0.062181303,3.156431206e-09,0.06202197409,1.922631581e-09,0.1914310445,0.4188869812,,,,,,book_A_high
2013-12-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,62586712.62,41.74244451,13.28575533,13.10860026,0.5985601785,0.5905788506,1.880613064,1.950430566,0.9847520916,0.00845201001,,0.02252638898,1.000000011,0.1697652098,3.768981451e-05,optimal,0,CLARABEL,,False,7,0.3714113296,3.911507961,0.01257450871,4.277057885e-05,3.768981451e-05,False,,0.05999989692,0,False,7.589513682e-12,0.3714113296,0,False,2.613130964e-12,0.1697652098,0,True,0.5905788506,0.02252638898,0,0.003885104855,1.337500103e-12,6.08118895e-10,0,0,0.02717533132,0.2011965949,1.415276925e-09,0.08119597484,1.495605822e-09,0.06201417077,6.204987018e-10,0.2570065945,0.3714113296,,,,,,book_A_high
2014-01-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,61618737.26,28.6068595,13.61210894,13.54184871,0.613263315,0.6100978964,1.288818475,1.209904615,0.9872893706,0.008170445588,,0.02252638919,1.00000002,0.2110739618,8.310952537e-05,optimal,0,CLARABEL,,False,8,0.327418944,3.774457483,0.01324835804,2.654145099e-05,8.310952537e-05,False,,0.05999966314,0,False,1.336813516e-11,0.327418944,0,False,5.032416313e-12,0.2110739618,0,True,0.6100978964,0.02252638919,0,0.003035154397,5.704169949e-11,9.21830258e-10,0,0,5.847346285e-09,0.2288739137,1.602233064e-09,0.06312525569,2.519768321e-09,0.06998668823,1.187527673e-09,0.327418944,0.3105951863,,,,,,book_A_high
2014-02-28,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,63068309.87,24.80271184,8.160253993,8.156642919,0.3676421073,0.3674794184,1.117431057,1.198259498,0.916697713,0.005658865731,,0.02252638916,1.000000019,0.5169328034,0.0001304186106,optimal,0,CLARABEL,,False,7,0.4487009952,3.538083021,0.009144922427,2.998390661e-05,0.0001304186106,False,,0.0599999888,0,False,1.038777962e-11,0.4487009952,0,False,3.865505563e-12,0.5169328034,0,True,0.3674794184,0.02252638916,0,0.002807461773,0,6.157454292e-10,0,0,6.909195148e-09,0.1622685886,0.02390967451,0.04042314548,5.011372069e-09,0.1676065933,9.695659257e-10,0.1570909895,0.4487009952,,,,,,book_A_high
2014-03-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,62902632.35,87.22204549,10.3934055,10.41370254,0.468251785,0.4691662231,3.929595406,3.90788348,0.9244494301,0.006977190697,,0.02252638915,1.000000018,0.2234366434,4.55129724e-05,optimal,0,CLARABEL,,False,7,0.4207418658,3.712458965,0.00937253261,2.640797663e-06,4.55129724e-05,False,,0.0599999967,0,False,1.096808046e-11,0.4207418658,0,False,3.578502618e-12,0.2234366434,0,True,0.4691662231,0.02252638915,0,0.003105396604,1.017690191e-10,6.074396208e-10,0,0,4.624231828e-09,0.09888816627,0.07217658112,0.01823028839,4.37398596e-09,0.1728088984,8.056716757e-10,0.2171541896,0.4207418658,,,,,,book_A_high
2014-04-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,62346400.21,77.87754912,9.007816701,9.076223166,0.4058271613,0.4089090626,3.508599891,3.456542759,0.9760036631,0.002227986494,,0.02252638931,1.000000025,1.13401979,0.0003491123214,optimal,0,CLARABEL,,False,8,0.7014001418,1.901284252,0.009250765125,1.002713477e-05,0.0003491123214,False,,0.05999999822,0,False,2.62845447e-11,0.7014001418,0,False,9.309188306e-12,1.13401979,0,True,0.4089090626,0.02252638931,0,0.002103900498,1.233670173e-10,8.573566724e-10,0,0,2.613711786e-09,0.03568871883,0.161980016,2.175671948e-09,3.175381319e-09,0.02407079246,5.60037428e-10,0.7014001418,0.07686032134,,,,,,book_A_high
2014-05-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,63842126.81,93.94116412,6.348067662,6.205470258,0.2859980798,0.2795736707,4.232310363,4.120148711,0.9265318478,0.001312389418,,0.02252638953,1.000000035,0.2685138348,3.403626128e-05,optimal,0,CLARABEL,,False,11,0.8323676938,1.387084592,0.009440276471,0.0001133751269,3.403626128e-05,False,,0.03407601345,0,False,5.334641029e-11,0.8323676938,0,False,5.166409546e-12,0.2685138348,0,True,0.2795736707,0.02252638953,0,0.002063298152,1.943303923e-11,2.318988689e-09,0,0,9.279736896e-10,7.203525933e-10,0.1676322955,5.900024856e-10,1.641103562e-09,2.962684828e-09,2.671479466e-10,0.8323676938,1.191824586e-09,,,,,,book_A_high
2014-06-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,64952205.19,129.7857713,4.306970714,4.226238848,0.1940409931,0.1904037984,5.847209473,5.905430325,0.9165946521,0.000857805048,,0.02252638909,1.000000016,0.06735817217,1.72278468e-05,optimal,0,CLARABEL,,False,11,0.8686866893,1.295572157,0.01049537217,7.090930964e-05,1.72278468e-05,False,,0.002889563017,0,False,3.55494267e-11,0.8686866893,0,False,2.416498277e-12,0.06735817217,0,True,0.1904037984,0.02252638909,0,0.002255641023,0,1.369369641e-09,9.338343848e-12,0,2.695596378e-10,6.720101605e-11,0.1313133076,9.865471051e-11,3.816561355e-10,4.700233067e-10,8.642580577e-11,0.8686866893,3.822774618e-10,,,,,,book_A_high
2014-07-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,64322849.02,157.9945998,6.438107186,6.295352587,0.2900546104,0.2836231192,7.118095549,6.903933085,0.9492396437,0.001247289384,,0.022526389,1.000000012,0.02462866701,2.201044737e-06,optimal,0,CLARABEL,,False,11,0.8777045761,1.27336385,0.01019887974,0.0001426196946,2.201044737e-06,False,,0.001039270675,0,False,2.349651124e-11,0.8777045761,0,False,1.45552199e-12,0.02462866701,0,True,0.2836231192,0.022526389,0,0.00265137627,0,5.149525275e-10,3.558652005e-12,0,1.784800919e-10,6.429936626e-11,0.1222954215,7.222625808e-11,1.930868253e-10,3.00206072e-10,5.883321701e-11,0.8777045761,9.719533834e-10,,,,,,book_A_high
2014-08-29,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,67160297.31,86.17861297,2.786166372,2.676354495,0.1255245336,0.1205772035,3.882585873,3.980931925,0.9326528893,0.0003143052462,,0.02252638887,1.000000006,0.00261254121,9.611005408e-08,optimal,0,CLARABEL,,False,11,0.8751016666,1.279750159,0.009023621252,8.13304528e-05,9.611005408e-08,False,,0.0001138764675,0,False,9.951493719e-12,0.8751016666,0,False,6.224163935e-13,0.00261254121,0,True,0.1205772035,0.02252638887,0,0.001722617393,0,1.324489926e-10,7.889581544e-11,0,2.643674302e-11,0,0.1248983331,0,5.540380041e-12,7.321810554e-11,0,0.8751016666,2.698317511e-11,,,,,,book_A_high
2014-09-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,66108043.89,146.7378291,1.16157729e-07,1.18210736e-07,5.233228318e-09,5.325721982e-09,6.610946761,6.82632269,0.9505411949,1.195429625e-11,,0.02115422619,0.9390864392,0.01163696203,7.377582255e-07,optimal,0,CLARABEL,,False,11,0.8709506508,1.289975086,0.01066787249,2.77638838e-12,7.377582255e-07,False,,0.0004988831478,0,False,4.834672167e-11,0.8709506508,0,False,3.145144758e-12,0.01163696203,0,False,5.325721982e-09,0.02115422619,0,0.002669802082,0,0,4.002869284e-10,0,0,0,0.1290493483,0,0,0,0,0.8709506508,5.705795439e-10,,,,,,book_A_high
2014-10-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,68811153.45,30.71711857,2.463244557,2.588257735,0.1109760089,0.1166081998,1.383891508,1.936598849,0.958020325,0.0002465541994,,0.02252638885,1.000000005,0.5444264101,0.0002645009093,optimal,0,CLARABEL,,False,11,0.598533147,1.925233326,0.01175589567,4.298262615e-05,0.0002645009093,False,,0.02367226679,0,False,3.962005376e-12,0.598533147,0,False,1.096062091e-12,0.5444264101,0,True,0.1166081998,0.02252638885,0,0.003642930611,0,2.366652092e-12,0,0,1.014389563e-10,3.684459779e-11,0.4014668526,3.886671998e-11,7.038893535e-11,1.006873868e-10,0,0.598533147,3.647687985e-11,,,,,,book_A_high
2014-11-28,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,71494129.31,42.65947574,1.018146168,1.051231526,0.04587031274,0.0473609,1.921927867,3.258624246,0.950953334,0.0001960315572,,0.02252638895,1.00000001,0.02441774324,1.074051931e-05,optimal,0,CLARABEL,,False,11,0.5789817487,1.951310006,0.01159017838,1.490769365e-05,1.074051931e-05,False,,0.001110739381,0,False,9.921188714e-12,0.5789817487,0,False,2.117481443e-12,0.02441774324,0,True,0.0473609,0.02252638895,0,0.003591875341,0,0,0,0,2.112507674e-10,1.483270759e-11,0.4210182503,5.651590075e-11,1.023349444e-10,1.387902725e-10,0,0.5789817487,4.808233419e-10,,,,,,book_A_high
2014-12-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,72520403.49,44.09847588,3.870834691,4.246641097,0.174391854,0.1913229763,1.986758821,4.117726735,0.9584970217,0.0009735389717,,0.02252638888,1.000000006,0.07373918016,1.25559105e-05,optimal,0,CLARABEL,,False,11,0.6043614549,1.916506895,0.01468477258,0.0001639134855,1.25559105e-05,False,,0.00336415166,0,False,7.442688167e-12,0.6043614549,0,False,1.52921432e-12,0.07373918016,0,True,0.1913229763,0.02252638888,0,0.003343036575,0,7.538962139e-11,0,0,2.189429467e-10,1.002146823e-10,0.3956385441,1.250201188e-10,5.564610382e-11,1.586715149e-10,4.396625732e-11,0.6043614549,1.969140359e-10,,,,,,book_A_high
2015-01-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,76424499.54,39.11398893,18.19173722,17.19747293,0.8195882888,0.774793921,1.762193839,4.192695933,0.960756851,0.00875476926,,0.02252638916,1.000000019,0.2075604326,0.0001473203065,optimal,0,CLARABEL,,False,10,0.6368901368,1.91720747,0.01682330108,0.0004387180511,0.0001473203065,False,,0.0276488239,0,False,3.528536093e-11,0.6368901368,0,False,7.149212279e-12,0.2075604326,0,True,0.774793921,0.02252638916,0,0.002071832688,0,6.903047228e-10,1.783406346e-10,2.443004353e-10,9.023303105e-09,0.02338011446,0.3397297204,9.20140918e-09,1.108602334e-09,5.072331794e-09,1.18100609e-09,0.6368901368,1.600320769e-09,,,,,,book_A_high
2015-02-27,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,76983058.76,72.7300169,19.11674039,18.12103555,0.8612622506,0.8164029823,3.276689267,7.047293639,0.9852973605,0.0114519507,,0.02252638891,1.000000008,0.2418546746,6.833106532e-05,optimal,0,CLARABEL,,False,8,0.5457562116,2.382375382,0.01573181239,0.0003493518773,6.833106532e-05,False,,0.05999999355,0,False,1.344599969e-11,0.5457562116,0,False,3.474235241e-12,0.2418546746,0,True,0.8164029823,0.02252638891,0,0.003603749992,0,6.103251475e-10,3.45118634e-10,5.652187511e-10,0.02397022374,0.07235240974,0.3402616539,0.01765939041,1.020266305e-09,1.045557827e-07,1.546091032e-09,0.5457562116,2.015739422e-09,,,,,,book_A_high
2015-03-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,76681548.06,63.11261027,15.35266634,13.02006825,0.6916802602,0.5865902375,2.843398386,5.615716354,0.9855711981,0.007980141442,,0.02252638919,1.00000002,0.1803457314,0.0001023311233,optimal,0,CLARABEL,,False,10,0.6263840664,2.053214942,0.01269477267,0.0005996174168,0.0001023311233,False,,0.0511748314,0,False,3.335846757e-11,0.6263840664,0,False,6.858755998e-12,0.1803457314,0,True,0.5865902375,0.02252638919,0,0.00613149676,0,1.037912798e-09,4.360550335e-10,3.570508974e-10,5.07522944e-08,0.07525144625,0.2983643578,2.636039953e-08,2.162012784e-09,7.612051033e-09,2.611525788e-09,0.6263840664,3.818854419e-08,,,,,,book_A_high
2015-04-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,75613007.24,52.07177416,13.12357878,12.03428955,0.5912536744,0.542178169,2.345978054,5.512761308,0.9954499324,0.009358916852,,0.02252638899,1.000000011,0.196835891,5.410030332e-05,optimal,0,CLARABEL,,False,9,0.557316256,2.369590446,0.01190122208,0.0001601906155,5.410030332e-05,False,,0.02228084619,0,False,1.636724774e-11,0.557316256,0,False,4.024484125e-12,0.196835891,0,True,0.542178169,0.02252638899,0,0.003364827033,0,5.879446407e-10,3.146575882e-10,1.873530051e-10,2.045519769e-08,0.05770585596,0.3228317582,9.249154418e-09,1.432286091e-09,7.900118947e-09,1.462781068e-09,0.557316256,0.06214608829,,,,,,book_A_high
2015-05-29,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,74997215.46,76.18719576,6.128117152,5.781392051,0.2760886984,0.2604677696,3.432444777,5.926189725,0.9946861717,0.0006461118479,,0.02252638906,1.000000015,0.2986741153,4.543642664e-05,optimal,0,CLARABEL,,False,10,0.7184258572,1.689683065,0.008679262403,5.452524406e-05,4.543642664e-05,True,,0.0608424523,0.0007156302008,False,2.255103884e-11,0.7184258572,0,False,3.73318475e-12,0.2986741153,0,True,0.2604677696,0.02252638906,0,0.004141629492,0,1.184624259e-09,1.22876183e-09,1.420370593e-10,1.735608689e-09,0.006531158934,0.2750428997,1.104923665e-09,7.862600311e-10,9.575587907e-10,7.526898455e-10,0.7184258572,7.62277269e-08,,,,,,book_A_high
2015-06-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,72273602.85,27.71298024,6.959552703,6.602853722,0.3135471792,0.2974768994,1.248546732,2.854251658,0.9866055719,0.003277438279,,0.02252638916,1.000000019,0.1388518406,3.976014298e-05,optimal,0,CLARABEL,,False,10,0.7928339876,1.495385435,0.008196781675,0.0003446999581,3.976014298e-05,False,,0.007484957601,0,False,3.733027665e-11,0.7928339876,0,False,4.158733974e-12,0.1388518406,0,True,0.2974768994,0.02252638916,0,0.002726238159,0,1.070048862e-09,4.015598452e-10,3.070796844e-10,0.006940995671,8.618791544e-09,0.2002248838,2.03903147e-08,2.248390984e-09,4.886209446e-09,2.247678063e-09,0.7928339876,9.271738212e-08,,,,,,book_A_high
2015-07-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,74547176.36,35.08066242,5.423930242,5.380999415,0.2443631222,0.2424289692,1.580481278,0.7912130373,0.9883269343,0.00237896935,,0.02252638887,1.000000006,0.6787820116,0.0002664494821,optimal,0,CLARABEL,,False,7,0.6220645402,2.340306285,0.006984861088,7.453289823e-06,0.0002664494821,False,,0.05999999899,0,False,4.98169792e-12,0.6220645402,0,False,1.426287196e-12,0.6787820116,0,True,0.2424289692,0.02252638887,0,0.002709867293,0,1.258338552e-10,1.412627834e-11,8.372165417e-11,0.1147902656,0.05674302453,0.03168872911,0.02544120017,4.954336861e-10,2.449607529e-09,2.722632966e-09,0.6220645402,0.1492722346,,,,,,book_A_high
2015-08-31,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,71017941.4,50.14659308,5.984556401,5.998867668,0.2696208878,0.2702656502,2.259243299,1.147453213,0.9891213492,0.003242860844,,0.02252638928,1.000000024,0.5233949304,0.0006609910831,optimal_inaccurate,0,CLARABEL,,False,8,0.5466109539,2.625361738,0.008302576678,3.898014214e-07,0.0006609910831,False,,0.05999999262,0,False,2.702709312e-11,0.5466109539,0,False,8.301047814e-12,0.5233949304,0,True,0.2702656502,0.02252638928,0,0.00524479544,0,1.506733308e-09,0,1.748455056e-10,0.2372249322,0.01105564077,0.15094706,0.05416129178,2.033219189e-09,5.630645333e-09,4.188615103e-09,0.5466109539,1.078711339e-07,0.002537702397,SCS:optimal,0.9984166942,-0.001263503633,primary better,book_A_high
2015-09-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,70467040.6,91.16402794,2.160587054,2.159695911,0.09734044776,0.09730029929,4.107192664,2.225882154,0.974347651,0.001104487859,,0.02252638885,1.000000005,0.4322109767,0.0005385129412,optimal,0,CLARABEL,,False,9,0.3668263722,3.247472033,0.00750311021,6.38198666e-06,0.0005385129412,False,,0.05999994314,0,False,3.473048062e-12,0.3668263722,0,False,1.402720434e-12,0.4322109767,0,True,0.09730029929,0.02252638885,0,0.004592585485,0,1.719626143e-10,0,6.688867578e-11,0.3668263722,2.911050487e-09,0.2454687169,0.05608851849,4.879328036e-10,7.128849119e-10,3.808654263e-10,0.3316163867,9.240500108e-10,,,,,,book_A_high
2015-10-30,4D,eigenfactor_a1.0/time_varying/patient/book_A_high,72200881.3,120.0972743,2.899364747,2.90680144,0.1306244348,0.1309594785,5.410715777,3.280360498,0.9684084687,0.001310114967,,0.02252638892,1.000000008,0.4365654095,0.0003961810223,optimal,0,CLARABEL,,False,8,0.4782763675,3.210699415,0.009717055108,2.542712499e-05,0.0003961810223,False,,0.05999999978,0,False,6.495902229e-12,0.4782763675,0,False,2.173305941e-12,0.4365654095,0,True,0.1309594785,0.02252638892,0,0.003802620556,0,1.628262516e-10,0,1.31152786e-10,0.4782763675,0.06690781443,0.2186836807,0.08248559885,3.779224536e-10,2.17046175e-08,7.415546953e-10,0.1536465151,2.701801477e-10,,,,,,book_A_high
