date,cell,configuration,nav_pre,gamma_risk_spec,gamma_risk_used,gamma_risk_recovered,te_multiplier_first_pass,te_multiplier,information_ratio,information_ratio_without_identity,cos_theta,psi_unit,ledoit_wolf_intensity,forecast_volatility,te_attainment,turnover,trading_cost_priced,status,rung,attempt,relaxed,fell_back,at_lower_bound,largest_weight,effective_assets,term_alpha,term_misalignment,term_trading_cost,position_box_binding,position_box_multiplier,position_box_value,position_box_violation,turnover_binding,turnover_multiplier,turnover_value,turnover_violation,tracking_error_binding,tracking_error_multiplier,tracking_error_value,tracking_error_violation,stress_volatility,w_commodity,w_dev_ex_us_equity,w_em_equity,w_gold,w_govt_10y,w_govt_2y,w_govt_30y,w_govt_5y,w_hy_credit,w_ig_credit,w_tips_10y,w_us_large_equity,w_us_small_equity,resolve_l1,resolve_status,resolve_te_ratio,resolve_objective_gap,resolve_verdict,adv_participation_binding,adv_participation_multiplier,adv_participation_value,adv_participation_violation
2024-02-29,3C,newey_west/flat_spread/patient,16850831.07,20.27997942,8.841150005,8.194352831,0.3983183638,0.3691783546,0.9136694001,0.9120875154,0.9070450616,0.003420694248,,0.02252638911,1.000000016,0.4185472636,0.0001675880008,optimal,0,CLARABEL,,False,10,0.5808160078,2.16856486,0.007576248783,0.0002300447011,0.0001675880008,False,1.735276937e-11,0.5808160078,0,False,4.609402419e-12,0.4185472636,0,True,0.3691783546,0.02252638911,0,0.005349594027,3.419736589e-10,9.588460542e-10,6.228045329e-11,0.07555907603,1.707716121e-09,0.3436248794,1.182259725e-10,7.057347293e-09,1.758508147e-08,7.915613018e-09,8.771704512e-10,0.5808160078,1.638016251e-10,,,,,,False,,0.004401399281,0
2024-03-28,3C,newey_west/flat_spread/patient,17225623.74,19.68565594,10.62231215,10.02103603,0.4785646655,0.4514755065,0.8868934765,0.9325011993,0.9316324424,0.004732532248,,0.02252638926,1.000000023,0.1597068919,5.359409652e-05,optimal,0,CLARABEL,,False,11,0.6306225405,1.872222775,0.009140624903,0.0002160568307,5.359409652e-05,False,3.188079832e-11,0.6306225405,0,False,6.557137276e-12,0.1597068919,0,True,0.4514755065,0.02252638926,0,0.003287267205,3.47144045e-10,1.896729355e-09,3.295427235e-10,1.113453651e-08,2.060526262e-09,0.3693774258,3.470326086e-10,6.640838425e-09,5.647066775e-09,3.372992992e-09,1.542608805e-09,0.6306225405,3.225396077e-10,,,,,,False,,0.001597876725,0
2024-04-30,3C,newey_west/flat_spread/patient,16689094.67,36.39947157,12.72337512,11.79371813,0.5732233882,0.5313397587,1.639897293,1.71343915,0.8741555454,0.007097364021,,0.02252638923,1.000000022,0.4434966352,0.0001763015981,optimal,0,CLARABEL,,False,10,0.5258884232,2.567925063,0.00917157921,0.000178083183,0.0001763015981,False,2.419325045e-11,0.5258884232,0,False,7.702388235e-12,0.4434966352,0,True,0.5313397587,0.02252638923,0,0.004786325377,4.794297397e-10,1.501370556e-09,3.231785593e-10,0.221727012,1.504861363e-09,0.2523845515,2.349926725e-10,3.751681282e-09,2.331197887e-09,1.942906975e-09,1.021841716e-09,0.5258884232,2.340885531e-10,,,,,,False,,0.005878397884,0
2024-05-31,3C,newey_west/flat_spread/patient,17140877.74,20.73425234,10.32226214,9.094032403,0.4650465794,0.4097114182,0.9341356566,0.8330728262,0.8243562499,0.00592675718,,0.02252638914,1.000000018,0.262456497,9.595230512e-05,optimal,0,CLARABEL,,False,10,0.4120694668,2.867018238,0.009022319931,0.0004209351508,9.595230512e-05,False,1.683690057e-11,0.4120694668,0,False,6.154496468e-12,0.262456497,0,True,0.4097114182,0.02252638914,0,0.005052221435,5.353593326e-10,1.802863763e-09,8.635095845e-10,0.3494721913,9.567000935e-10,0.2384583291,5.514037651e-11,2.63062194e-09,3.373485018e-09,1.440349663e-09,7.810327568e-10,0.4120694668,3.14139672e-10,,,,,,False,,0.001851018828,0
2024-06-28,3C,newey_west/flat_spread/patient,17336731.33,27.61103935,12.61979142,11.96541621,0.5685566547,0.5390752341,1.243954012,1.224704697,0.9061586932,0.005078243274,,0.02252638917,1.000000019,0.2272850559,7.674429606e-05,optimal,0,CLARABEL,,False,10,0.5337210696,2.535468638,0.01013337386,0.0001607293846,7.674429606e-05,False,2.605383219e-11,0.5337210696,0,False,6.886767823e-12,0.2272850559,0,True,0.5390752341,0.02252638917,0,0.004386332117,8.224214938e-10,1.460189e-09,8.214921209e-10,0.2536115164,1.03123651e-09,0.2126674018,7.609674836e-11,2.937388559e-09,2.446082259e-09,1.507685472e-09,9.39601962e-10,0.5337210696,2.031380907e-10,,,,,,False,,0.001290443031,0
2024-07-31,3C,newey_west/flat_spread/patient,17648007.52,36.08773442,13.29323833,13.19099568,0.5988973084,0.5942909932,1.625852668,1.702440374,0.9196541625,0.004682211543,,0.02252638933,1.000000026,0.1915492043,6.837501784e-05,optimal,0,CLARABEL,,False,10,0.5869089354,2.308655578,0.01006126137,7.095107181e-06,6.837501784e-05,False,3.532838466e-11,0.5869089354,0,False,8.287096359e-12,0.1915492043,0,True,0.5942909932,0.02252638933,0,0.005410011142,7.932886971e-10,8.877022391e-10,6.053966916e-10,0.1655069863,1.756503407e-09,0.2475840608,2.882690199e-10,5.955127669e-09,3.867951777e-09,2.058238729e-09,1.249674214e-09,0.5869089354,3.102447258e-11,,,,,,False,,0.002138791826,0
2024-08-30,3C,newey_west/flat_spread/patient,17916947.55,54.26490344,9.79592038,9.686962235,0.441333421,0.436424554,2.444784619,2.921376887,0.7937227139,0.005263085703,,0.02252638997,1.000000055,0.4076253804,0.0001416203934,optimal,0,CLARABEL,,False,10,0.3851873499,2.955763277,0.006082178812,4.715204203e-06,0.0001416203934,False,3.675677898e-11,0.3851873499,0,False,1.502456574e-11,0.4076253804,0,True,0.436424554,0.02252638997,0,0.004852297633,1.054734508e-10,9.232641763e-10,5.157016876e-10,0.2855478588,1.813301683e-08,0.3292646543,1.851881086e-09,9.25342058e-08,1.089253076e-08,8.215221056e-09,3.301576239e-09,0.3851873499,4.334723064e-10,,,,,,False,,0.004886500805,0
2024-09-30,3C,newey_west/flat_spread/patient,18292160,69.23663371,10.5594645,10.24325297,0.4757332045,0.4614869965,3.119302651,3.591532522,0.7771102686,0.005381499752,,0.02252638984,1.000000049,0.05195649023,1.598464222e-05,optimal,0,CLARABEL,,False,10,0.3643699154,2.987040804,0.006001011441,2.576017867e-05,1.598464222e-05,False,3.481489367e-11,0.3643699154,0,False,1.148579458e-11,0.05195649023,0,True,0.4614869965,0.02252638984,0,0.004373728478,1.170143985e-10,2.76064627e-09,6.523630468e-10,0.3186241456,1.738753294e-08,0.3170058511,2.648664875e-09,4.01267555e-08,1.099471088e-08,9.643691216e-09,3.27255708e-09,0.3643699154,3.066509451e-10,,,,,,False,,0.0004015601949,0
2024-10-31,3C,newey_west/flat_spread/patient,18318969.35,91.99018712,12.58332193,12.35878908,0.566913603,0.5567977741,4.14441343,4.454519452,0.7962205731,0.005398274738,,0.02252638933,1.000000026,0.0719492854,2.152927095e-05,optimal,0,CLARABEL,,False,10,0.357255997,2.992265984,0.005812466935,8.411001658e-06,2.152927095e-05,False,2.088298579e-11,0.357255997,0,False,7.024096516e-12,0.0719492854,0,True,0.5567977741,0.02252638933,0,0.003169439007,3.233024134e-10,9.636674524e-10,2.649279123e-09,0.357255997,2.559171125e-08,0.3226387927,1.838128835e-09,9.065443044e-08,1.067272272e-08,1.104895478e-08,3.022538871e-09,0.3201050635,1.121557954e-10,,,,,,False,,0.0005835874085,0
2024-11-29,3C,newey_west/flat_spread/patient,18554082.18,50.45339852,14.25492862,12.95917173,0.6422241272,0.5838466804,2.273065736,2.574156017,0.7188202975,0.009832896523,,0.02252638936,1.000000028,0.02786497739,7.445155465e-06,optimal,0,CLARABEL,,False,10,0.346995116,2.996930561,0.00986986356,0.0003411324887,7.445155465e-06,False,2.9777766e-11,0.346995116,0,False,1.0165512e-11,0.02786497739,0,True,0.5838466804,0.02252638936,0,0.005257922392,4.609773905e-10,6.178515569e-10,8.198457657e-10,0.346995116,2.721525376e-09,0.3320453142,5.962099002e-10,8.796370665e-09,4.593238179e-09,2.767158014e-09,2.069750724e-09,0.320959546,3.266272106e-10,,,,,,False,,0.00090579926,0
2009-05-29,3D,newey_west/time_varying/patient,8119893.01,89.62626311,1.563334234,1.585953501,0.07043254937,0.07145161019,4.037912088,3.020559264,0.842825607,0.001483468899,,0.02252638903,1.000000013,1,0.0008418201396,optimal,0,CLARABEL,,False,8,0.3245224976,4.103095613,0.01175094529,5.821806374e-05,0.0008418201396,False,2.836367572e-11,0.3245224976,0,False,2.006084038e-11,1,0,True,0.07145161019,0.02252638903,0,,0,0,5.748846541e-10,0.2545348653,0.234022306,0.3245224976,1.978519325e-09,0.0671967433,3.532351741e-09,9.026371311e-09,0.1197235722,1.224132296e-10,3.235362254e-10,,,,,,False,,0.0599999944,0
2009-06-30,3D,newey_west/time_varying/patient,8003303.282,29.58009706,5.395037189,5.013860726,0.2430614099,0.2258883516,1.332665531,1.217375648,0.7000349895,0.006678337462,,0.02252639005,1.000000058,0.7564536022,0.0008246273736,optimal,0,CLARABEL,,False,7,0.4901131324,2.403637696,0.009124986364,0.0003584767649,0.0008246273736,False,7.043151549e-11,0.4901131324,0,False,2.993043952e-11,0.7564536022,0,True,0.2258883516,0.02252639005,0,0.0066439575,5.914393675e-10,1.252711146e-09,0.04578448092,0.4139510869,7.869298077e-09,0.4901131324,0,0.0486966552,0.001452642064,9.940662426e-08,1.891326662e-06,8.928873653e-10,1.084381644e-09,,,,,,False,,0.05575116942,0
2009-07-31,3D,newey_west/time_varying/patient,8124265.037,31.65978168,2.511753197,2.386159323,0.1131614579,0.107503105,1.426361099,1.177395434,0.7471750311,0.002883291338,,0.02252638958,1.000000037,0.5431871899,0.000586986119,optimal,0,CLARABEL,,False,7,0.4403187865,3.081603211,0.007765918976,0.0001358202665,0.000586986119,False,2.461363505e-11,0.4403187865,0,False,9.609541642e-12,0.5431871899,0,True,0.107503105,0.02252638958,0,0.006607330968,0,8.090865791e-11,1.4217698e-08,0.4403187865,1.154819722e-08,0.2615693326,0,0.04910186306,0.004517089766,0.2444910326,1.869413196e-06,0,1.528629601e-10,,,,,,False,,0.02286530065,0
2009-08-31,3D,newey_west/time_varying/patient,8161072.101,34.0530583,3.171297468,3.104990327,0.1428757591,0.1398884383,1.534184858,1.57018871,0.7622048832,0.002851257891,,0.02252639279,1.00000018,0.7079679207,0.0009893806759,optimal,0,CLARABEL,,False,9,0.4699721332,2.550299366,0.007135586325,0.0002389731276,0.0009893806759,False,1.275008874e-10,0.4699721332,0,False,5.260387623e-11,0.7079679207,0,True,0.1398884383,0.02252639279,0,0.00503952358,0,3.153779811e-09,0.01305409027,0.3953000668,1.385390183e-08,1.23655936e-08,0,2.041584151e-08,0.121673627,0.4699721332,2.858470567e-08,1.151255842e-09,3.182915876e-09,,,,,,False,,0.0455369534,0
2009-09-30,3D,newey_west/time_varying/patient,8477329.122,38.91943259,0.5008185037,0.4882077076,0.0225632646,0.02199511321,1.753428536,2.174136774,0.8709214257,0.0003103930557,,0.02252638856,0.9999999923,0.6041759924,0.0005441098948,optimal,0,CLARABEL,,False,9,0.6654763016,2.08140603,0.006627163947,5.730037437e-05,0.0005441098948,False,7.633612679e-11,0.6654763016,0,False,1.834583765e-11,0.6041759924,0,True,0.02199511321,0.02252638856,0,0.005448874328,0,9.870991034e-09,0.1103920614,0.1001944454,4.677911636e-09,2.301580238e-09,4.426928249e-10,3.588808194e-09,0.1239371609,0.6654763016,3.727747379e-09,2.07143455e-09,3.939981573e-09,,,,,,False,,0.01567376004,0
2009-10-30,3D,newey_west/time_varying/patient,8406167.601,59.62908623,1.953684585,1.764534875,0.08801891687,0.07949719708,2.686455953,3.266856098,0.8430862886,0.001379439416,,0.02252639004,1.000000058,0.04669808247,1.59865428e-05,optimal,0,CLARABEL,,False,9,0.6654896844,2.081812431,0.005835688458,0.0001070065601,1.59865428e-05,False,1.044338056e-10,0.6654896844,0,False,1.796477942e-11,0.04669808247,0,True,0.07949719708,0.02252639004,0,0.00676867613,0,3.331090782e-09,0.1177911214,0.1159689731,7.374045128e-09,2.613827607e-09,2.033752308e-09,4.16665817e-09,0.1007501908,0.6654896844,6.653156132e-09,1.447272491e-09,2.725776872e-09,,,,,,False,,0.003890562314,0
2009-11-30,3D,newey_west/time_varying/patient,8689170.407,72.68098667,3.642286414,3.504240363,0.1640951193,0.1578757613,3.274480319,3.264813542,0.8960789573,0.002014632729,,0.0225263895,1.000000034,0.4772533141,0.0005148337643,optimal,0,CLARABEL,,False,9,0.4679897617,2.989735119,0.00581785868,8.967972669e-05,0.0005148337643,False,2.588464253e-11,0.4679897617,0,False,9.084212847e-12,0.4772533141,0,True,0.1578757613,0.0225263895,0,0.006633241021,0,1.548335892e-09,0.06920432869,0.273708305,2.83310882e-09,1.393672797e-09,0,2.171401346e-09,0.1890975919,0.4679897617,3.72199085e-09,8.156311372e-10,2.960692369e-10,,,,,,False,,0.01504939583,0
2009-12-31,3D,newey_west/time_varying/patient,8565851.701,116.7043125,11.10034743,10.84171806,0.5001014828,0.4884495113,5.257853423,5.386314136,0.9181341339,0.00442129153,,0.02252639033,1.000000071,0.2266966254,0.000126687253,optimal,0,CLARABEL,,False,10,0.4531120522,2.661651697,0.008759723873,0.0001644711516,0.000126687253,False,7.336634208e-11,0.4531120522,0,False,2.276998698e-11,0.2266966254,0,True,0.4884495113,0.02252639033,0,0.003633185649,1.053392423e-10,2.043853311e-09,8.148126991e-09,0.3755538455,1.849084118e-08,8.290719842e-09,4.5799562e-10,1.706010836e-08,0.1713339901,0.4531120522,5.361809717e-08,3.019402814e-09,9.642565362e-10,,,,,,False,,0.004497792559,0
2010-01-29,3D,newey_west/time_varying/patient,8545842.771,86.48114978,5.501689778,5.46720047,0.2478664053,0.2463125662,3.896215997,3.742049246,0.9512455286,0.002039042617,,0.02252638919,1.00000002,0.3740489476,0.0004900239847,optimal,0,CLARABEL,,False,10,0.3591625579,2.969101567,0.005851538936,6.914420079e-05,0.0004900239847,False,2.098325209e-11,0.3591625579,0,False,9.826496814e-12,0.3740489476,0,True,0.2463125662,0.02252638919,0,0.004656144113,2.704639342e-10,1.275688106e-09,2.743074257e-08,0.2852889719,2.03775098e-09,2.182206867e-09,8.510810014e-11,2.700779961e-09,0.3555484212,0.3591625579,5.211739964e-09,3.306132037e-09,4.46760925e-09,,,,,,False,,0.03064675288,0
2010-02-26,3D,newey_west/time_varying/patient,8694322.633,62.68748011,3.595582721,3.577285418,0.1619909882,0.1611666439,2.824245092,2.970634466,0.9492348437,0.001416412488,,0.02252638979,1.000000047,0.2975905426,0.000184067798,optimal,0,CLARABEL,,False,10,0.5088054628,2.545210861,0.006609174656,2.569559579e-05,0.000184067798,False,5.688570278e-11,0.5088054628,0,False,1.646161557e-11,0.2975905426,0,True,0.1611666439,0.02252638979,0,0.005905678493,0,2.121067985e-09,5.412270445e-09,0.1638178118,7.133187361e-09,4.19306163e-09,0,6.719822111e-09,0.5088054628,0.3273766661,2.206102197e-08,4.45229381e-09,7.138686328e-09,,,,,,False,,0.02372003199,0
2010-03-31,3D,newey_west/time_varying/patient,8799368.374,78.29932385,4.842020633,4.745960272,0.2181464781,0.213818692,3.527602014,3.645853417,0.9071744134,0.002138660203,,0.02252639021,1.000000065,0.09345790013,2.101904918e-05,optimal,0,CLARABEL,,False,10,0.5275690753,2.541012693,0.006613039346,4.488515661e-05,2.101904918e-05,False,7.014997914e-11,0.5275690753,0,False,1.739874106e-11,0.09345790013,0,True,0.213818692,0.02252639021,0,0.004087559469,0,9.310817431e-10,4.308618691e-09,0.1936754686,1.272911973e-08,4.880446032e-09,2.521232952e-10,1.087802135e-08,0.5275690753,0.2787553872,8.928716201e-09,5.00402598e-09,2.102669391e-08,,,,,,False,,0.004037672741,0
2010-04-30,3D,newey_west/time_varying/patient,9050750.063,84.90206034,5.786649348,5.811829552,0.2607046254,0.2618390635,3.825073632,3.921950641,0.9455766079,0.002500495621,,0.02252638936,1.000000028,0.3068735273,8.670357429e-05,optimal,0,CLARABEL,,False,9,0.5524108403,2.459911713,0.006514425012,1.810547271e-05,8.670357429e-05,False,3.945928138e-11,0.5524108403,0,False,1.043571835e-11,0.3068735273,0,True,0.2618390635,0.02252638936,0,0.003865410819,1.463061194e-10,1.108809095e-09,5.777110901e-09,0.04479481903,4.619397752e-09,3.174440682e-09,1.159428804e-10,4.548904009e-09,0.5524108403,0.2968767717,3.466777106e-09,8.548463146e-09,0.1059175375,,,,,,False,,0.004531112053,0
2010-05-28,3D,newey_west/time_varying/patient,8721171.095,106.7007824,7.379527485,7.223571048,0.3324682096,0.325441939,4.807166605,4.996347631,0.8263020368,0.004161949022,,0.02252639081,1.000000092,0.4997434084,0.0004353984122,optimal,0,CLARABEL,,False,8,0.30407223,4.237148785,0.005013547998,5.812288799e-05,0.0004353984122,False,6.555471016e-11,0.30407223,0,False,3.093625595e-11,0.4997434084,0,True,0.325441939,0.02252639081,0,0.007356694737,0,2.022942268e-11,1.646597662e-09,0.1464475216,0.09354251003,9.184946413e-09,6.185395501e-09,3.055824936e-08,0.2965663726,0.30407223,2.047874612e-07,7.627605745e-09,0.1593711058,,,,,,False,,0.03641877984,0
2010-06-30,3D,newey_west/time_varying/patient,8789695.738,51.74729495,7.156137543,6.423366945,0.3224038723,0.2893905216,2.331359364,2.975515879,0.8028300911,0.005259703058,,0.0225263901,1.00000006,1.105512085,0.0008276474385,optimal,0,CLARABEL,,False,10,0.4327810835,2.766445482,0.009800180272,0.0001749583754,0.0008276474385,False,6.003821188e-11,0.4327810835,0,False,3.860150936e-11,1.105512085,0,True,0.2893905216,0.0225263901,0,0.00545293054,0,2.109934347e-10,1.75824648e-09,0.4327810835,0.3651777809,7.768331157e-09,1.090465418e-08,3.713761501e-08,0.2020405993,4.199688893e-07,1.924622497e-08,3.561163732e-09,3.577229318e-08,,,,,,False,,0.05534647448,0
2010-07-30,3D,newey_west/time_varying/patient,8715717.764,66.98474186,6.325557566,5.905941319,0.2849839374,0.26607906,3.017848669,3.74434776,0.8502823771,0.004414046241,,0.02252638945,1.000000032,0.1903161506,9.302867881e-05,optimal,0,CLARABEL,,False,9,0.4249912318,2.831866164,0.01039321941,0.0001246651024,9.302867881e-05,False,3.020073327e-11,0.4249912318,0,False,9.725938009e-12,0.1903161506,0,True,0.26607906,0.02252638945,0,0.005047560318,0,1.385907752e-10,1.408755017e-09,0.3863186484,0.4249912318,1.895324081e-09,0.04208406867,5.506455858e-09,0.1466059982,3.627186492e-08,4.691366591e-09,8.08109969e-10,2.225001951e-09,,,,,,False,,0.01027354329,0
2010-08-31,3D,newey_west/time_varying/patient,9161869.82,111.2073631,0.5180091227,0.499273333,0.02333774973,0.02249365037,5.010200584,5.311287294,0.6188778834,0.0002795368767,,0.02252638939,1.000000029,0.5220776189,0.0008892922617,optimal,0,CLARABEL,,False,9,0.4272904147,3.380470983,0.004637247248,2.410957302e-05,0.0008892922617,False,5.873901518e-11,0.4272904147,0,False,2.299256796e-11,0.5220776189,0,True,0.02249365037,0.02252638939,0,0.003773785076,0,2.183035875e-09,0.2411327619,0.1736331259,0.4272904147,4.954954327e-10,7.844563027e-09,4.431834284e-09,0.1579436549,1.50101874e-08,3.692215197e-09,2.532884819e-09,6.476941975e-09,,,,,,False,,0.002641855939,0
2010-09-30,3D,newey_west/time_varying/patient,9530281.338,109.4986508,4.762338843,4.730783016,0.2145565922,0.2131349145,4.933218347,5.632577825,0.8730737874,0.002883416832,,0.0225263891,1.000000016,0.5296112108,0.0004375650528,optimal,0,CLARABEL,,False,8,0.5751961506,2.605749727,0.009573153515,9.41942268e-05,0.0004375650528,False,2.123565118e-11,0.5751961506,0,False,6.199076905e-12,0.5296112108,0,True,0.2131349145,0.0225263891,0,0.003995853866,6.611809231e-11,4.373824988e-10,0.05157863367,0.1748924208,0.5751961506,5.059062036e-10,0.09869819865,1.412574841e-09,0.09963458091,1.080647738e-08,1.368340291e-09,4.085393779e-10,4.011871401e-10,,,,,,False,,0.03352891201,0
2010-10-29,3D,newey_west/time_varying/patient,9466751.922,169.3674742,2.842963119,2.840577944,0.1280833848,0.127975926,7.630475129,7.94158185,0.4971385268,0.001127491693,,0.02252638967,1.000000041,0.4183414582,0.0001414579917,optimal,0,CLARABEL,,False,9,0.5037242368,2.790523544,0.005991745982,6.183664566e-05,0.0001414579917,False,2.511071753e-11,0.5037242368,0,False,7.882699607e-12,0.4183414582,0,True,0.127975926,0.02252638967,0,0.005477478003,0,2.896981768e-10,0.2624755174,0.1816801868,0.5037242368,0,0.05212004697,7.532471279e-10,5.521226168e-09,3.244077361e-09,1.247161617e-09,3.151933699e-10,6.904686362e-10,,,,,,False,,0.01390374716,0
2010-11-30,3D,newey_west/time_varying/patient,9363615.366,148.8705189,7.528220995,7.368563529,0.3391672653,0.331974253,6.707030361,6.624799515,0.7029772815,0.002372199212,,0.02252639133,1.000000115,0.4748113269,0.0003395538592,optimal,0,CLARABEL,,False,9,0.4210005833,3.418797199,0.004830040062,9.115096293e-05,0.0003395538592,False,8.027018958e-11,0.4210005833,0,False,3.10906823e-11,0.4748113269,0,True,0.331974253,0.02252639133,0,0.00695371291,1.117107293e-09,3.236168035e-09,0.1546781061,0.2377489128,0.4210005833,3.516679333e-09,7.426782061e-10,1.196134127e-08,0.1865721817,4.672597666e-08,1.336394068e-07,6.81247965e-09,8.403635947e-09,,,,,,False,,0.02232826517,0
2010-12-30,3D,newey_west/time_varying/patient,9319172.596,115.3748136,8.207044978,7.73999689,0.3697501711,0.3487083575,5.197955802,5.092624758,0.6715662587,0.003034069851,,0.02252639047,1.000000077,0.587180903,0.0004264845035,optimal,0,CLARABEL,,False,9,0.3618524198,3.425426566,0.005633166192,0.0001898004534,0.0004264845035,False,4.862155772e-11,0.3618524198,0,False,2.200245369e-11,0.587180903,0,True,0.3487083575,0.02252639047,0,0.004750923811,1.202417984e-09,7.427427765e-10,1.007175324e-08,0.3618524198,0.2725135565,4.200383437e-09,4.647401275e-10,1.153534977e-08,0.2825404707,1.888594179e-08,9.131529517e-08,7.864838683e-09,0.08309340673,,,,,,False,,0.02279392155,0
2011-01-31,3D,newey_west/time_varying/patient,9125863.16,117.4358866,12.23737616,11.50440173,0.551327785,0.5183052513,5.290812868,4.82483328,0.9039913803,0.00475401077,,0.02252639021,1.000000065,0.5164170801,0.0002147869835,optimal,0,CLARABEL,,False,8,0.3738423112,3.749173137,0.004720272372,0.0003120116399,0.0002147869835,False,6.603891113e-11,0.3738423112,0,False,2.818784606e-11,0.5164170801,0,True,0.5183052513,0.02252639021,0,0.003046744558,4.05343366e-09,1.944969334e-09,5.257081945e-09,0.2966649358,0.06751840167,1.05456745e-07,3.636130918e-09,3.569154777e-07,0.3738423112,0.1374465194,4.461364678e-08,4.086799636e-08,0.1245272692,,,,,,False,,0.03029099588,0
2011-02-28,3D,newey_west/time_varying/patient,9415140.607,105.4960759,8.803658834,8.796398038,0.3966292824,0.3963021634,4.752891233,4.140354505,0.9734233732,0.0007390732227,,0.02252638974,1.000000045,0.7300751526,0.0001426017732,optimal,0,CLARABEL,,False,7,0.4158214951,3.451434794,0.004272058857,8.544301347e-06,0.0001426017732,False,5.534601358e-11,0.4158214951,0,False,2.548087456e-11,0.7300751526,0,True,0.3963021634,0.02252638974,0,0.003290950278,1.267060886e-08,2.958629428e-09,2.766663148e-09,0.09524087564,0.07781174533,9.219856708e-09,1.978797848e-09,4.215260111e-08,0.4158214951,0.09334878989,3.813403747e-08,0.3046562297,0.01312075443,,,,,,False,,0.005550635396,0
2011-03-31,3D,newey_west/time_varying/patient,9427936.763,130.7519548,10.44983038,10.31823763,0.4707938826,0.4648652638,5.890738724,4.963336815,0.9499783468,0.002035335206,,0.02252638921,1.000000021,0.5369125646,0.0005449269523,optimal,0,CLARABEL,,False,6,0.4478399291,3.431116712,0.005046808379,9.304778153e-05,0.0005449269523,False,2.521553527e-11,0.4478399291,0,False,9.683115177e-12,0.5369125646,0,True,0.4648652638,0.02252638921,0,0.003653661641,0.03797138592,8.023071768e-10,6.353138422e-10,0.2664699753,0.04492122477,3.516127473e-09,1.54671113e-09,6.441632653e-09,0.4478399291,0.05142967403,2.172269842e-08,0.1097617094,0.04160606685,,,,,,False,,0.008233605357,0
2011-04-29,3D,newey_west/time_varying/patient,9791883.064,129.2513104,10.89785256,10.96470865,0.4909785262,0.4939905787,5.823130525,5.078696309,0.9499529705,0.001534783022,,0.02252638949,1.000000034,0.2479930887,0.0001502157208,optimal,0,CLARABEL,,False,7,0.4392426175,3.328103898,0.00465877209,8.053878489e-05,0.0001502157208,False,3.43772504e-11,0.4392426175,0,False,1.213318412e-11,0.2479930887,0,True,0.4939905787,0.02252638949,0,0.00326946797,0.02270957582,5.388190957e-10,9.588891758e-10,0.2795146822,0.05524306982,6.483589444e-09,6.075321995e-09,1.566155187e-08,0.4392426175,0.05076305113,8.148993591e-08,2.545691257e-08,0.1525268668,,,,,,False,,0.00324033271,0
2011-05-31,3D,newey_west/time_varying/patient,9733169.828,164.3624727,13.46311924,12.88104241,0.6065509151,0.5803267371,7.404985907,6.680263307,0.9138350195,0.003108087908,,0.02252638916,1.000000019,0.4751578338,0.0001822746268,optimal,0,CLARABEL,,False,8,0.4180007038,3.652940089,0.005780864622,0.00027532602,0.0001822746268,False,1.714438671e-11,0.4180007038,0,False,6.550766321e-12,0.4751578338,0,True,0.5803267371,0.02252638916,0,0.004330851228,3.396634785e-09,4.276885786e-10,5.241795949e-10,0.4180007038,0.05742992364,3.056069301e-09,4.291605472e-09,7.262492332e-09,0.2264931367,0.1473823308,8.41580723e-08,1.48868792e-08,0.150693787,,,,,,False,,0.02431875446,0
2011-06-30,3D,newey_west/time_varying/patient,9566986.16,136.6535817,8.199737063,7.478049769,0.3694209292,0.3369069122,6.156623408,5.816240532,0.6408943772,0.002701792749,,0.02252638977,1.000000046,0.5205808128,0.0002339705293,optimal,0,CLARABEL,,False,9,0.4859755115,2.990928436,0.005182664574,0.0003802327888,0.0002339705293,False,3.261276126e-11,0.4859755115,0,False,1.13441985e-11,0.5205808128,0,True,0.3369069122,0.02252638977,0,0.003285603617,3.172644401e-09,8.951582782e-10,1.346448897e-09,0.4859755115,0.2469172442,2.504901504e-09,1.128873139e-07,9.06946867e-09,0.1612209175,2.215741652e-07,9.129199058e-09,1.533653946e-08,0.1058859509,,,,,,False,,0.02226159643,0
2011-07-29,3D,newey_west/time_varying/patient,10037681.13,111.0197361,7.565626535,6.870257619,0.3408524887,0.3095241877,5.001747466,4.710331825,0.8065669297,0.002316242503,,0.02252638985,1.000000049,0.09972064957,1.163260676e-05,optimal,0,CLARABEL,,False,9,0.4842056714,3.068790132,0.004813085264,0.0002711381726,1.163260676e-05,False,3.064523102e-11,0.4842056714,0,False,8.864777628e-12,0.09972064957,0,True,0.3095241877,0.02252638985,0,0.004726457967,1.925617518e-09,1.043969855e-09,1.690982075e-09,0.4842056714,0.2143630767,3.193556193e-09,1.276269868e-09,1.463036859e-08,0.1541999639,9.056841335e-09,2.220104912e-08,2.285612002e-08,0.14723121,,,,,,False,,0.003711803664,0
