date,configuration,nav_pre,gamma_risk,information_ratio,information_ratio_diagonal,information_ratio_without_identity,lowest_volatility_asset,lowest_volatility,alpha_dispersion,cos_theta,psi_unit,psi_mis,forecast_volatility,turnover,trading_cost,status,attempt,rung,relaxed,fell_back,at_lower_bound,largest_weight,effective_assets,family4_has_short,family4_l1_distance,term_alpha,term_risk,term_misalignment,term_trading_cost,adv_participation_binding,adv_participation_multiplier,adv_participation_value,position_box_binding,position_box_multiplier,position_box_value,turnover_binding,turnover_multiplier,turnover_value,w_commodity,w_dev_ex_us_equity,w_em_equity,w_gold,w_govt_10y,w_govt_2y,w_govt_30y,w_govt_5y,w_hy_credit,w_ig_credit,w_tips_10y,w_us_large_equity,w_us_small_equity
2011-08-31,rstr/A_high/spread_low,47408636.58,124.5118275,5.609603659,2.247587236,5.479218077,govt_2y,0.003443367393,0.006600273207,0.8522865036,0.05242243082,338.3152986,0.008645427789,0.2873580378,0.0001621748208,optimal,CLARABEL,0,,False,6,0.4635527261,3.452784549,True,1.597975211,-0.002761584733,0.009306440026,0.003520376842,0.0001621748208,False,0.003204609438,0.05999994981,False,4.920844259e-11,0.4635527261,False,1.542100016e-11,0.2873580378,2.469967847e-10,0,2.786798832e-11,0.08191518881,0.03313475319,0.4635527261,1.374408821e-10,0.1400274992,0.2084094583,0.01169747564,0.06126288346,1.364139873e-08,1.268586911e-09
2011-09-30,rstr/A_high/spread_low,46496398.35,120.2536478,5.417760835,2.157781727,5.387285133,govt_2y,0.00337103791,0.01060092538,0.9143202353,0.06960020219,290.4602714,0.008443365419,0.3332278489,0.0003355545124,optimal,CLARABEL,0,,False,7,0.5190186451,3.046964275,True,1.475569123,-0.002517427081,0.008572933011,0.004029750593,0.0003355545124,False,0.0002852857769,0.05999963765,False,4.935632661e-11,0.5190186451,False,1.430835726e-11,0.3332278489,3.868146606e-10,2.113886378e-10,4.430926931e-11,0.04767926975,0.1076742035,0.5190186451,1.20438287e-09,0.1602070005,0.1356244964,2.508436765e-09,2.099627697e-09,0.02979637725,1.054891271e-09
2011-10-31,rstr/A_high/spread_low,46962537.94,37.14951395,1.673688785,1.02376807,2.407460269,govt_2y,0.003265293124,0.0179953118,0.9830770315,0.02959123221,209.4521468,0.009209421371,0.1757820287,0.0001868791377,optimal,CLARABEL,0,,False,6,0.5602040242,2.792386308,True,1.369782936,0.003043197486,0.003150778146,0.0001510392725,0.0001868791377,False,3.678792169e-10,0.03176238922,False,1.47599946e-11,0.5602040242,False,3.567379064e-12,0.1757820287,5.651781081e-10,5.731926967e-10,1.885066253e-10,0.03976944842,0.1041229529,0.5602040242,0.03129383679,0.1580138885,0.06415753006,3.648521229e-09,2.079466373e-09,0.04243831141,6.58149517e-10
2011-11-30,rstr/A_high/spread_low,46956976,103.1661543,4.647921793,1.974314406,4.969614205,govt_2y,0.003095996698,0.009426370262,0.8875376445,0.08184966794,333.7965035,0.007876248363,0.3072610062,0.0001548983824,optimal,CLARABEL,0,,False,5,0.5358233979,2.956248352,True,1.439683261,-0.002493129619,0.006399942123,0.003628355236,0.0001548983824,False,3.63999892e-09,0.04939847235,False,7.600319904e-11,0.5358233979,False,2.093940643e-11,0.3072610062,4.067729406e-10,1.713442e-10,0,0.03494162286,0.0262579668,0.5358233979,0.01384944769,0.1690599627,0.03551302837,0.1253303823,8.184422292e-09,0.05922418171,9.522348077e-10
2011-12-30,rstr/A_high/spread_low,47224826.17,102.9264891,4.637124209,2.001050717,5.21269611,govt_2y,0.002941484034,0.01173679705,0.9207430284,0.07767795994,284.9367914,0.007261262475,0.2577736059,9.978479214e-05,optimal,CLARABEL,0,,False,6,0.6058039989,2.424647293,True,1.300254274,-0.002260037659,0.005426895139,0.003440189326,9.978479214e-05,False,0.0003156333354,0.05999956069,False,9.212762217e-11,0.6058039989,False,2.239257681e-11,0.2577736059,8.424761898e-10,4.807740078e-10,1.900022946e-10,0.03202160293,0.02832769379,0.6058039989,0.0320235076,0.1900752397,0.04570301321,2.90572288e-09,5.174672967e-08,0.0660448861,1.539610533e-09
2012-01-31,rstr/A_high/spread_low,47684897.25,96.27829399,4.337604555,1.875813806,4.730614002,govt_2y,0.002753656891,0.01262350441,0.976064981,0.04994175304,509.7128246,0.008250852774,0.3223602263,0.0001863349595,optimal,CLARABEL,0,,False,5,0.4765926564,3.482235889,True,1.519078244,-0.0001975997328,0.006554296164,0.003670135152,0.0001863349595,False,0.001263766579,0.05999999198,False,2.155280323e-11,0.4765926564,False,6.933765658e-12,0.3223602263,4.540514552e-10,1.369871311e-10,5.503775217e-11,1.601723082e-08,0.08717920699,0.4765926564,0.02969408608,0.1898396635,0.07917670493,0.0367680451,0.01286400267,0.08788561748,2.440487563e-10
2012-02-29,rstr/A_high/spread_low,47761023.81,157.5533043,7.09821396,3.310945495,7.594848961,govt_2y,0.002567030845,0.008966637307,0.8824961901,0.08020245102,346.8957889,0.008445222715,0.3246061352,0.0001920797676,optimal,CLARABEL,0,,False,4,0.3618703609,4.776955904,True,1.763448628,-0.002959793448,0.01123698317,0.006626550846,0.0001920797676,False,7.716661333e-10,0.05297814384,False,1.808777664e-11,0.3618703609,False,6.894260324e-12,0.3246061352,2.222041272e-10,1.67474512e-12,0,0.001588120425,0.1102010248,0.3618703609,0.003239233927,0.1952998518,0.1116927282,0.0714928035,0.07707778588,0.06753809028,1.862261282e-10
2012-03-30,rstr/A_high/spread_low,47473060.88,179.8816615,8.104168467,3.750566528,8.143411749,govt_2y,0.002581262378,0.005697992853,0.7853282729,0.04266288803,263.7364558,0.007560269922,0.2255191357,8.445175411e-05,optimal,CLARABEL,0,,False,6,0.4208298493,4.052577958,True,1.639102813,-0.004904597634,0.01028161868,0.005785788922,8.445175411e-05,False,1.676644877e-09,0.03303784674,False,6.274023053e-11,0.4208298493,False,2.095152784e-11,0.2255191357,1.12262062e-09,0,0,8.955509928e-10,0.0395773561,0.4208298493,1.390527767e-09,0.1933627487,0.07334054189,0.1001599883,0.1000510505,0.07267846176,0
2012-04-30,rstr/A_high/spread_low,47775548.09,133.8298875,6.029408142,2.80946451,6.248131065,govt_2y,0.002458893174,0.004995179286,0.7484276846,0.04770469398,334.3528885,0.007467933653,0.2453203333,0.0001064011274,optimal,CLARABEL,0,,False,7,0.4091844644,3.930341973,True,1.676604377,-0.002682901538,0.00746369725,0.003279433196,0.0001064011274,False,0.0006533722652,0.05999996237,False,1.115791707e-11,0.4091844644,False,3.758034062e-12,0.2453203333,1.883455276e-11,0,0,1.481470721e-10,1.229424131e-08,0.4091844644,1.425580017e-08,0.169372262,0.0253917494,0.1913070825,0.1097417098,0.09500270521,0
2012-05-31,rstr/A_high/spread_low,47714586.13,127.0563543,5.724241658,2.55690606,5.903207239,govt_2y,0.002364545996,0.004345942284,0.7393071524,0.03106356006,279.019507,0.006813387886,0.2061805335,6.863885167e-05,optimal,CLARABEL,0,,False,6,0.4627587598,3.59344085,True,1.582223493,-0.002170424151,0.005898242414,0.002295001405,6.863885167e-05,False,0.0001120170623,0.05999980886,False,1.456718895e-11,0.4627587598,False,4.367714893e-12,0.2061805335,0,0,0,3.399003909e-11,0.0177186898,0.4627587598,1.530876054e-09,0.1455822199,0.02332343421,0.1167358244,0.1404946375,0.09338643275,0
2012-06-29,rstr/A_high/spread_low,47896275.13,67.85120597,3.056885284,1.392688852,3.964315716,govt_2y,0.002208346785,0.01112455711,0.9796821131,0.01752858883,270.8720188,0.006942039556,0.08005789291,4.786906014e-05,optimal,CLARABEL,0,,False,5,0.4670249577,3.614736473,True,1.514049443,0.001461551193,0.003269879428,0.0003549683071,4.786906014e-05,False,3.751501142e-08,0.05894820444,False,3.367838341e-11,0.4670249577,False,9.368395771e-12,0.08005789291,6.13613557e-10,4.354240715e-10,2.23240398e-10,8.318104139e-10,0.03178158372,0.4670249577,0.01753014577,0.1196891505,0.009305641151,0.1193049839,0.1385610645,0.09680246966,9.35002676e-10
2012-07-31,rstr/A_high/spread_low,48478900.66,110.2231306,4.965858175,2.377836845,5.617270932,govt_2y,0.002097781313,0.007904226079,0.9478923778,0.03863442927,468.6474172,0.007226136793,0.2850853391,0.0001499156594,optimal,CLARABEL,0,,False,6,0.4087204625,4.351242049,True,1.674366847,-0.0004157269613,0.005755527046,0.001254113567,0.0001499156594,False,0.0001552656144,0.05999988035,False,1.041231089e-11,0.4087204625,False,3.5966855e-12,0.2850853391,9.951641281e-11,5.851299705e-11,0,4.265427404e-10,0.1155582287,0.4087204625,2.974060802e-09,0.09461593631,0.04955705142,0.1406413011,0.09433100082,0.09657601546,1.538915924e-10
2012-08-31,rstr/A_high/spread_low,48614287.12,119.2737719,5.373614704,2.453584172,5.663330728,govt_2y,0.002107848138,0.008911800447,0.9615439666,0.007762341787,99.66805172,0.005789688613,0.322045438,7.060501895e-05,optimal,CLARABEL,0,,False,6,0.5368011885,2.980972986,True,1.454623441,-0.001330831218,0.003998115783,0.000481325204,7.060501895e-05,False,0.002371355758,0.05999999308,False,4.033599487e-11,0.5368011885,False,1.11411143e-11,0.322045438,1.258304306e-09,6.589621305e-10,2.944697477e-10,7.01152991e-10,0.0424827773,0.5368011885,2.066628983e-08,0.0994663003,0.0511048775,0.1660160594,0.04954926125,0.05457951134,8.821422286e-10
2012-09-28,rstr/A_high/spread_low,48811672.74,143.6010366,6.469625548,3.038590104,6.358602787,govt_2y,0.002019137767,0.005299128173,0.8420450052,0.03823551789,359.9823237,0.006374232747,0.1790523468,3.451260266e-05,optimal,CLARABEL,0,,False,6,0.4895538376,3.278772615,True,1.503495214,-0.002245368225,0.005834631191,0.001692899324,3.451260266e-05,False,0.0005604054398,0.05999976653,False,6.710137276e-11,0.4895538376,False,1.893296526e-11,0.1790523468,1.299580768e-09,0,0,2.658325902e-10,0.02199568315,0.4895538376,6.138759126e-09,0.0748203499,0.05116375207,0.2131938976,0.07892693111,0.07034554019,7.123959579e-10
2012-10-26,rstr/A_high/spread_low,48772749.84,191.2986159,8.618533975,4.230254773,8.911938462,govt_2y,0.00185181351,0.004758650493,0.6952474681,0.05835745068,383.7115885,0.00678843926,0.2518875056,7.050028475e-05,optimal,CLARABEL,0,,False,7,0.4280908788,3.607218099,True,1.604798756,-0.002889566113,0.008815596441,0.002978007846,7.050028475e-05,False,0.0008267302249,0.05999980402,False,7.129786178e-11,0.4280908788,False,2.340707877e-11,0.2518875056,2.584319104e-10,0,0,4.604688574e-09,6.912420145e-08,0.4280908788,2.008921415e-09,0.05012638037,0.09266914913,0.2551257235,0.1232906168,0.05069717434,1.073810009e-09
2012-11-30,rstr/A_high/spread_low,48750740.53,129.9559668,5.854877253,2.843546496,6.113034377,govt_2y,0.001728486192,0.003496523419,0.6665634654,0.03003628416,340.0908352,0.005718769344,0.3889736145,0.0001818499202,optimal,CLARABEL,0,,False,7,0.5385147093,2.442141263,True,1.343447839,-0.000744930467,0.004250121889,0.000330855606,0.0001818499202,False,0.001150695438,0.05999999146,False,2.143074311e-11,0.5385147093,False,6.140363239e-12,0.3889736145,0,0,0,4.290619157e-10,1.071959014e-09,0.5385147093,0,0.02976747227,0.06027638751,0.3380626011,0.009077263518,0.02430156425,5.05211915e-10
2012-12-31,rstr/A_high/spread_low,48733801.39,159.5246617,7.187029085,3.45460153,7.447115476,govt_2y,0.001643330363,0.003330026501,0.7953734319,0.01664258476,314.2427243,0.005430469535,0.02878655472,6.154098966e-06,optimal,CLARABEL,0,,False,8,0.5415331668,2.43598561,True,1.317578965,-0.002177432075,0.004704382172,0.001490440395,6.154098966e-06,False,1.36298293e-09,0.004523737052,False,6.141186556e-11,0.5415331668,False,1.432390185e-11,0.02878655472,6.504183553e-10,4.409098104e-10,0,1.095027386e-09,1.714351667e-07,0.5415331668,0,0.02967862895,0.05859110787,0.33412311,3.599827566e-07,0.03607345108,1.724441348e-09
2013-01-31,rstr/A_high/spread_low,48617691.16,154.4908969,6.960244,3.313859036,7.285650402,govt_2y,0.00163145347,0.003587598951,0.8612266575,0.02239917515,518.2932868,0.006016914309,0.1801794587,2.639367064e-05,optimal,CLARABEL,0,,False,6,0.453723639,2.732912027,True,1.51564628,-0.001807127726,0.00559307377,0.002224535448,2.639367064e-05,False,0.0008887197696,0.05999994342,False,2.043665984e-11,0.453723639,False,6.137157501e-12,0.1801794587,1.737785518e-09,5.969068147e-05,6.121031268e-10,0,0.008707265427,0.453723639,0,0.05051113352,0.05936953634,0.3905342523,2.743398403e-07,0.03709419672,9.389450504e-09
2013-02-28,rstr/A_high/spread_low,48915782.34,159.7792511,7.198499044,3.5674031,7.278555845,govt_2y,0.001543101133,0.005690522205,0.9578217599,0.006308734853,181.4817976,0.004807999826,0.2402631523,4.827985834e-05,optimal,CLARABEL,0,,False,6,0.5405655073,2.621017167,True,1.332949596,-0.002775309008,0.003693594949,0.001018529113,4.827985834e-05,True,0.003154453644,0.05999999572,False,2.535249741e-11,0.5405655073,False,6.689597177e-12,0.2402631523,7.983342036e-10,4.418318919e-09,1.353734721e-10,1.988870107e-10,1.394751031e-08,0.5405655073,1.415613514e-10,0.0711728692,0.05955699175,0.2810368797,5.328577631e-06,0.04100685822,0.006655545611
2013-03-28,rstr/A_high/spread_low,49085148.85,137.8256192,6.209426952,3.012158043,6.723594543,govt_2y,0.00144010245,0.005573114999,0.947356626,0.02832482618,684.2876202,0.005438590304,0.1949854533,3.083144865e-05,optimal,CLARABEL,0,,False,6,0.4565687835,2.820343672,True,1.452248222,-0.001085320491,0.004076642619,0.001051660571,3.083144865e-05,False,0.001184970197,0.05999998719,False,2.07955788e-11,0.4565687835,False,6.511201102e-12,0.1949854533,6.364619556e-10,1.720125064e-08,1.541822752e-10,0,4.420944324e-09,0.4565687835,3.810791732e-11,0.05796540349,0.05795483763,0.370317562,0.0003817964233,0.04634864909,0.01046294548
2013-04-30,rstr/A_high/spread_low,49625046.05,148.1957441,6.676629882,3.18097474,7.147704774,govt_2y,0.001358928398,0.005903383082,0.9493955748,0.0277913601,621.836262,0.005411306459,0.2078580727,6.430225872e-05,optimal,CLARABEL,0,,False,6,0.4055800154,3.43780346,True,1.558869444,-0.0008974871306,0.004339502989,0.001081411563,6.430225872e-05,False,0.0003652023911,0.05999979787,False,3.011501479e-11,0.4055800154,False,1.002476213e-11,0.2078580727,8.233607798e-10,2.023728053e-09,0,0,0.01726226502,0.4055800154,2.685163357e-10,0.0788042571,0.09039329122,0.3271602514,0.01383799176,0.06696192259,2.33827089e-09
2013-05-31,rstr/A_high/spread_low,48877312.27,156.582487,7.054475941,3.08641021,8.319382019,govt_2y,0.001406059547,0.008289510353,0.9683959729,0.03230246525,581.2723513,0.005564255924,0.1827820762,3.669437536e-05,optimal,CLARABEL,0,,False,6,0.4496038653,3.136144085,True,1.458822994,-0.0001994187734,0.004847941609,0.001243917723,3.669437536e-05,False,0.0001010552466,0.0599996858,False,1.80123385e-11,0.4496038653,False,5.456372999e-12,0.1827820762,4.486673065e-10,0.004663490699,1.106306942e-10,0,0.01430937106,0.4496038653,3.096994081e-10,0.1019131066,0.02423980373,0.3107945007,1.926368935e-09,0.09447585831,8.391051649e-10
2013-06-28,rstr/A_high/spread_low,48172329.46,68.27157411,3.075824036,1.541292773,3.496715732,govt_2y,0.001506710823,0.009833118155,0.9601423291,0.0330053523,336.0926238,0.006550747218,0.5041435192,0.0001398352979,optimal,CLARABEL,0,,False,8,0.533605883,2.878863028,True,1.233283142,0.001725355866,0.002929689526,1.537959677e-05,0.0001398352979,True,0.00502669318,0.05999999948,False,4.206808733e-12,0.533605883,False,1.311822014e-12,0.5041435192,4.752227241e-11,1.388753861e-10,1.736297255e-11,1.065836816e-11,0.07190751169,0.533605883,6.190454509e-10,0.1258314306,1.961611328e-09,0.08173444989,2.625990794e-10,0.1869207202,1.515092123e-09
2013-07-31,rstr/A_high/spread_low,48726890.83,95.96958785,4.323696486,1.950384655,4.151279114,govt_2y,0.001471685979,0.0113702069,0.9784179976,0.01629755528,227.108079,0.005287345386,0.4254289372,7.764441029e-05,optimal,CLARABEL,0,,False,6,0.6042512717,2.487325745,True,1.0751627,0.003810713617,0.002682927835,0.001393836002,7.764441029e-05,True,0.008764137744,0.0599999991,False,1.487704071e-11,0.6042512717,False,3.759658783e-12,0.4254289372,2.356417378e-10,2.890060509e-10,7.336167675e-11,1.912070109e-11,0.01245119839,0.6042512717,8.253391706e-09,0.1494989149,0.05706877755,0.07976491635,3.529410975e-09,0.04165337276,0.05531153589
2013-08-30,rstr/A_high/spread_low,48390227.45,51.99471655,2.342506395,1.302511659,2.362366537,govt_2y,0.001476879331,0.01280576687,0.9646953072,0.03202895725,216.6010817,0.006262989948,0.3057452126,5.255635298e-05,optimal,CLARABEL,0,,False,9,0.6841474437,1.984366647,True,0.9385509034,0.004398972331,0.002039494997,0.0005775840638,5.255635298e-05,True,0.002384149232,0.05999999714,False,1.469062971e-11,0.6841474437,False,2.739951255e-12,0.3057452126,1.728974212e-10,2.748300505e-10,9.242312868e-11,1.564317504e-11,1.899306429e-09,0.6841474437,1.121030222e-09,0.1447996495,1.814684297e-09,3.140073778e-09,7.102679325e-10,0.07359080549,0.0974620921
2013-09-30,rstr/A_high/spread_low,48993720.16,50.35316822,2.268550083,1.134744835,2.721622233,govt_2y,0.001658503956,0.009959525929,0.9157176417,0.03844544156,184.6528394,0.005026570681,0.1781571525,2.728727295e-05,optimal,CLARABEL,0,,False,9,0.7545804945,1.675398643,True,0.8474491612,0.003148098942,0.001272243934,0.0007454839865,2.728727295e-05,True,0.001648521286,0.05999999688,False,1.441768783e-11,0.7545804945,False,1.959339813e-12,0.1781571525,5.209838286e-10,3.322458056e-10,7.365155034e-11,3.747779902e-11,7.535420323e-10,0.7545804945,3.146791977e-10,0.1193007229,2.133331754e-09,2.185944538e-09,4.091128144e-10,0.01160302665,0.1145157492
2013-10-31,rstr/A_high/spread_low,49207746.46,27.92706946,1.258192046,1.071899774,1.297856804,govt_2y,0.001619130367,0.01176274588,0.9703709588,0.01915569505,182.419616,0.009234716732,0.2199113102,4.459411169e-05,optimal,CLARABEL,0,,False,10,0.6811309772,1.909576238,True,1.013185901,0.004364179022,0.002381620291,5.448049161e-05,4.459411169e-05,True,0.0001162397062,0.05999998174,False,2.574334337e-12,0.6811309772,False,4.639707003e-13,0.2199113102,3.392959804e-11,2.124972956e-10,2.67924243e-11,1.279719751e-11,4.450099338e-10,0.6811309772,1.004025759e-10,0.09273270881,2.433195825e-10,3.796765625e-10,1.19813599e-10,6.963950326e-10,0.2261363117
2013-11-29,rstr/A_high/spread_low,49666464.16,70.37128441,3.170421817,1.782408848,3.356461024,govt_2y,0.001537122243,0.01077450603,0.971960333,0.04263489214,510.9237056,0.005570256417,0.4390749279,0.0002425332279,optimal,CLARABEL,0,,False,6,0.655696802,2.152759229,True,1.066613769,0.0007535004203,0.002183463081,0.0005997585463,0.0002425332279,True,0.0003797847095,0.05999998102,False,6.845509707e-12,0.655696802,False,1.516512195e-12,0.4390749279,5.750179997e-11,0.007929876843,1.322181502e-11,2.804351731e-11,0.05187199384,0.655696802,3.232221557e-10,0.1184403339,1.235756633e-09,0.003871006555,1.699806614e-10,0.129221677,0.03296830812
2013-12-31,rstr/A_high/spread_low,49672567.65,41.74244451,1.880613064,1.337119813,1.950430566,govt_2y,0.001509942198,0.01271218598,0.9847520916,0.02655532561,417.6872891,0.007538489965,0.1586844347,4.298365094e-05,optimal,CLARABEL,0,,False,8,0.634339629,2.23347291,True,1.110816595,0.003580964547,0.002372174322,2.918549586e-05,4.298365094e-05,False,1.660438059e-09,0.05417424449,False,1.196410132e-11,0.634339629,False,2.381548258e-12,0.1586844347,1.304736828e-10,8.477322828e-10,7.351916537e-11,3.115077381e-11,5.578787064e-09,0.634339629,7.927222688e-10,0.1402474141,1.589812534e-09,0.003104721191,4.576543783e-10,0.1330287219,0.08927950422
2014-01-31,rstr/A_high/spread_low,49480095.78,28.6068595,1.288818475,1.297454401,1.209904615,govt_2y,0.001522174167,0.01348985402,0.9872893706,0.01717079918,287.3455607,0.01056322036,0.2072361692,5.398476476e-05,optimal,CLARABEL,0,,False,9,0.5631606807,2.547638693,True,1.292930361,0.005949335557,0.003191999849,9.018163465e-07,5.398476476e-05,True,0.0008120457514,0.05999998744,False,6.160358784e-12,0.5631606807,False,1.503146091e-12,0.2072361692,1.229340577e-10,3.808328694e-10,4.968952982e-11,4.175658909e-11,8.177968856e-10,0.5631606807,4.094800624e-10,0.1172632689,7.688381316e-10,1.394991414e-08,3.501311647e-10,0.2324354205,0.08714061302
2014-02-28,rstr/A_high/spread_low,50077791.48,24.80271184,1.117431057,0.8059127387,1.198259498,govt_2y,0.001514245014,0.008456115363,0.916697713,0.01719985876,115.8855217,0.008481743675,0.3575819112,9.079149303e-05,optimal,CLARABEL,0,,False,8,0.556462075,2.76880538,True,1.312947419,0.00330443905,0.001784306489,7.930950362e-06,9.079149303e-05,False,1.213447615e-10,0.04800289803,False,1.460419313e-12,0.556462075,False,3.962610648e-13,0.3575819112,5.065062255e-11,8.888062417e-11,0,7.272206495e-12,6.656337272e-10,0.556462075,9.761851097e-10,0.09434446093,8.072448973e-10,0.1249347233,1.283691649e-10,0.08162529721,0.1426334408
2014-03-31,rstr/A_high/spread_low,49972563.62,87.22204549,3.929595406,2.115534422,3.90788348,govt_2y,0.001593822275,0.008434234412,0.9244494301,0.0585529781,435.4818449,0.005538296119,0.3391140404,0.0001150860545,optimal,CLARABEL,0,,False,9,0.5834343398,2.442762634,True,1.321421028,-8.445973023e-05,0.00267533772,0.0008384665993,0.0001150860545,False,0.0004937792919,0.05999993091,False,2.525535923e-11,0.5834343398,False,6.384151823e-12,0.3391140404,3.870529194e-10,3.027397463e-09,0,4.038280517e-10,6.806526773e-09,0.5834343398,2.674838457e-09,0.06607554493,3.787867921e-09,0.2151781416,9.177900764e-10,0.1353119494,6.173633989e-09
2014-04-30,rstr/A_high/spread_low,50214198.97,77.87754912,3.508599891,2.034636876,3.456542759,govt_2y,0.001572847343,0.00765070568,0.9760036631,0.01926217344,533.8586078,0.005343193844,0.07011566366,1.578796572e-05,optimal,CLARABEL,0,,False,9,0.5989238231,2.317562127,True,1.286077112,-0.0001643399673,0.002223382257,0.0004286484455,1.578796572e-05,False,0.0003113187009,0.05999994653,False,1.393333435e-11,0.5989238231,False,2.897326261e-12,0.07011566366,2.912988469e-10,9.625085675e-10,0,6.095724328e-11,5.999369808e-09,0.5989238231,1.590077814e-09,0.03904880748,1.42025751e-09,0.2344993518,3.928245656e-10,0.1275280056,1.300964036e-09
2014-05-30,rstr/A_high/spread_low,50614904.22,93.94116412,4.232310363,2.328227194,4.120148711,govt_2y,0.001498412527,0.006295091575,0.9265318478,0.01942124695,266.3510075,0.00461616752,0.1169975852,1.799452883e-05,optimal,CLARABEL,0,,False,9,0.6537440409,2.045174748,True,1.166093987,-0.0006983774966,0.002001792508,0.0002342563829,1.799452883e-05,False,0.0007322422165,0.05999996585,False,2.077509396e-11,0.6537440409,False,3.82075556e-12,0.1169975852,5.213861513e-10,1.52242242e-09,0,5.65612589e-11,3.444268633e-09,0.6537440409,3.521271931e-09,0.01294608436,1.414831799e-09,0.2207805651,7.657078926e-10,0.112529298,3.640098416e-10
2014-06-30,rstr/A_high/spread_low,50722710.08,129.7857713,5.847209473,2.984327726,5.905430325,govt_2y,0.001511018476,0.006977656144,0.9165946521,0.02584900088,255.4801199,0.00456060802,0.03103970521,3.751817576e-06,optimal,CLARABEL,0,,False,8,0.6441919027,2.105045741,True,1.210990281,-0.001230093915,0.002699433142,0.0007051818837,3.751817576e-06,False,1.345962716e-10,0.006571078362,False,9.580049036e-12,0.6441919027,False,1.731766134e-12,0.03103970521,1.856683512e-10,1.059384393e-09,1.561266591e-11,2.159414446e-11,0.009656117804,0.6441919027,2.591904169e-09,0.01286114975,5.165222107e-10,0.2128288263,5.648859923e-10,0.1204619984,6.571352791e-11
2014-07-31,rstr/A_high/spread_low,50582595.22,157.9945998,7.118095549,3.755821193,6.903933085,govt_2y,0.001518586464,0.006627824527,0.9492396437,0.03060914977,541.7214261,0.005079766479,0.1710241969,3.1392865e-05,optimal,CLARABEL,0,,False,9,0.5729036806,2.366439405,True,1.390554998,-0.001826975391,0.004076896997,0.002353099573,3.1392865e-05,True,0.00463828853,0.05999999726,False,2.338334402e-11,0.5729036806,False,5.461253987e-12,0.1710241969,4.150800768e-10,1.225888681e-09,0,4.638606315e-10,0.01184487436,0.5729036806,1.630428518e-09,5.818047598e-09,1.549951897e-09,0.2708712101,8.720408164e-10,0.144380223,5.326604565e-12
2014-08-29,rstr/A_high/spread_low,51207188.06,86.17861297,3.882585873,2.054566051,3.980931925,govt_2y,0.001537376633,0.005374518954,0.9326528893,0.009721741831,198.906376,0.004381869723,0.1232361973,1.843925349e-05,optimal,CLARABEL,0,,False,9,0.6241583869,2.152393572,True,1.312601796,-0.0003765763332,0.001654696784,1.51482727e-05,1.843925349e-05,False,2.021167785e-10,0.04783838014,False,7.830373336e-12,0.6241583869,False,1.56906466e-12,0.1232361973,1.12613761e-10,3.80984864e-10,1.502973802e-10,7.304701486e-11,1.789692902e-09,0.6241583869,0.004291082163,1.388303367e-09,5.218542827e-10,0.2404654994,6.547584116e-10,0.1310850264,9.518121023e-11
2014-09-30,rstr/A_high/spread_low,50886758.45,146.7378291,6.610946761,3.257870431,6.82632269,govt_2y,0.001557049931,0.006850802699,0.9505411949,0.01510142712,256.5623779,0.004524989316,0.0718980959,1.146529631e-05,optimal,CLARABEL,0,,False,8,0.6189736105,2.234549351,True,1.344505622,-0.001357617478,0.003004534574,0.0005027795957,1.146529631e-05,False,1.251323529e-10,0.01486686979,False,7.85584509e-12,0.6189736105,False,1.552844893e-12,0.0718980959,4.897472942e-11,9.522487378e-11,4.416842685e-11,6.157583353e-11,0.02479695115,0.6189736105,0.006523509393,4.094345198e-09,3.563343285e-10,0.2108017809,3.508756827e-10,0.1389041429,4.9292162e-11
2014-10-31,rstr/A_high/spread_low,51402651.27,30.71711857,1.383891508,0.8003198151,1.936598849,govt_2y,0.001852775804,0.007618198554,0.958020325,0.003074576804,49.57710365,0.008419124895,0.4074140562,0.0001160009734,optimal,CLARABEL,0,,False,9,0.5583814597,2.5542635,True,1.516760041,0.004216223038,0.002177280478,0.0001286569112,0.0001160009734,False,2.330808815e-10,0.04665779244,False,8.46009679e-12,0.5583814597,False,2.347570923e-12,0.4074140562,7.131887071e-11,2.707531636e-10,1.615524781e-10,8.664841142e-11,5.699458627e-09,0.5583814597,0.1079897858,2.650984889e-09,1.441232241e-09,0.0880851884,4.898940106e-10,0.245543555,2.516195203e-10
2014-11-28,rstr/A_high/spread_low,52151042.13,42.65947574,1.921927867,0.8951053662,3.258624246,govt_2y,0.001816349942,0.007896483699,0.950953334,0.008213558838,105.8922463,0.007614454725,0.1936600184,4.060011634e-05,optimal,CLARABEL,0,,False,8,0.6240229388,2.164030301,True,1.37761186,0.003496564352,0.002473393023,4.620315991e-05,4.060011634e-05,True,0.0008582774088,0.05999999638,False,5.470113926e-12,0.6240229388,False,1.1386898e-12,0.1936600184,3.176630342e-11,9.857374744e-11,6.840701494e-11,3.961702041e-11,0.0112853496,0.6240229388,0.1033812942,0.01288530853,7.125501788e-10,1.191759092e-08,3.54636207e-10,0.2484250955,1.704690506e-10
